lei,institution_name,nmls_id,our_lender_slug,match_status,total_applications,total_originations,fl_originations,states_with_originations,priority_match
254900X5VVSXLQGRTJ55,,,,unmatched,1,1,1,FL:1,low
254900YK0G0T2WULHK84,,,,unmatched,1,1,1,FL:1,low
254900YN9PO8IN8BND47,,,,unmatched,1,1,1,FL:1,low
254900YPMNKIA6O0HC78,,,,unmatched,1,1,1,FL:1,low
254900Z9CBWZF8ECUS45,,,,unmatched,1,1,1,FL:1,low
529900YKD9FOL6BFSG98,,,,unmatched,1,1,1,FL:1,low
54930004Z0FN1LYUET14,,,,unmatched,1,1,1,FL:1,low
5493000BIR9N6Y5KFV24,,,,unmatched,3,1,1,FL:1,low
5493000JCZ0GMM2WOD15,,,,unmatched,1,1,1,FL:1,low
54930020VWE4K0ME5605,,,,unmatched,2,1,1,FL:1,low
5493002B2O407LCTBX72,,,,unmatched,3,1,1,FL:1,low
5493002HI2PDK2BQF091,,,,unmatched,1,1,1,FL:1,low
5493002XYKZPDHNHJY97,,,,unmatched,1,1,1,FL:1,low
5493003EAJYUK1F8B139,,,,unmatched,1,1,1,FL:1,low
5493003Q218ZJ8R1WN88,,,,unmatched,1,1,1,FL:1,low
5493003Y4D5054GY3J13,,,,unmatched,2,1,1,FL:1,low
54930043A47GB1KNJQ31,,,,unmatched,1,1,1,FL:1,low
54930045EHC4UJU3BP73,,,,unmatched,1,1,1,FL:1,low
5493004EVKOLRF3JI477,,,,unmatched,1,1,1,FL:1,low
5493004F1BOBD3SG7P54,,,,unmatched,3,1,1,FL:1,low
549300677KFX04XEUM68,,,,unmatched,2,1,1,FL:1,low
549300746Y6FYNYAGB59,,,,unmatched,1,1,1,FL:1,low
5493007GTTV61V305H74,,,,unmatched,1,1,1,FL:1,low
5493007LG15SP6QAWL48,,,,unmatched,1,1,1,FL:1,low
5493007LU04D28P9RD79,,,,unmatched,2,1,1,FL:1,low
54930087JNDLPJWOLV11,,,,unmatched,1,1,1,FL:1,low
5493009OHBOFDUG78546,,,,unmatched,4,1,1,FL:1,low
549300AO417FCNJGKM49,,,,unmatched,1,1,1,FL:1,low
549300AR1PZJHZ7BYH72,,,,unmatched,1,1,1,FL:1,low
549300B3BEP9WW99IR76,,,,unmatched,1,1,1,FL:1,low
549300B8C23BCNGJ4960,,,,unmatched,1,1,1,FL:1,low
549300BK51FTOVBDMC15,,,,unmatched,1,1,1,FL:1,low
549300BM59EMYEJ5Q179,,,,unmatched,2,1,1,FL:1,low
549300BPOIHOHG3TPP54,,,,unmatched,1,1,1,FL:1,low
549300BQPSF250Q8KQ79,,,,unmatched,2,1,1,FL:1,low
549300COR6KN4QP42U93,,,,unmatched,2,1,1,FL:1,low
549300CWJ74FF73VDL12,,,,unmatched,1,1,1,FL:1,low
549300DOV2RLYPY10B52,,,,unmatched,2,1,1,FL:1,low
549300DUTN4RUBI81Z18,,,,unmatched,2,1,1,FL:1,low
549300E0Q8JLIMURNH75,,,,unmatched,1,1,1,FL:1,low
549300E8XHQWHOJSZJ97,,,,unmatched,1,1,1,FL:1,low
549300EF3CM0UIOIS476,,,,unmatched,1,1,1,FL:1,low
549300EI8WIPSALARU71,,,,unmatched,1,1,1,FL:1,low
549300EIFFC31EZH1D93,,,,unmatched,1,1,1,FL:1,low
549300F376WY63AY7896,,,,unmatched,1,1,1,FL:1,low
549300FORCF9PNPUG275,,,,unmatched,1,1,1,FL:1,low
549300G3WIMVDYUYQC27,,,,unmatched,1,1,1,FL:1,low
549300GDAFL5HNJKDR03,,,,unmatched,2,1,1,FL:1,low
549300GLDL4X3U4RFI74,,,,unmatched,4,1,1,FL:1,low
549300GNGK57UA6SFP52,,,,unmatched,1,1,1,FL:1,low
549300GUHDQS0TYXZT21,,,,unmatched,1,1,1,FL:1,low
549300GWO8DN75PL7X16,,,,unmatched,1,1,1,FL:1,low
549300H0IFPIJWI3KL08,,,,unmatched,1,1,1,FL:1,low
549300H3GIHYP3MB0302,,,,unmatched,1,1,1,FL:1,low
549300HC0CLTNVGA0H76,,,,unmatched,2,1,1,FL:1,low
549300HR2TLJ7IGFMV18,,,,unmatched,1,1,1,FL:1,low
549300I8GW9QHQO63J05,,,,unmatched,2,1,1,FL:1,low
549300JKZP45L168QC29,,,,unmatched,1,1,1,FL:1,low
549300JXWG67QZF4I652,,,,unmatched,1,1,1,FL:1,low
549300K25LF5SIJKLD23,,,,unmatched,2,1,1,FL:1,low
549300K6MDR5BGOE0B97,,,,unmatched,1,1,1,FL:1,low
549300KCWMM5PJHWO653,,,,unmatched,2,1,1,FL:1,low
549300KJI3KX8KY2FG10,,,,unmatched,1,1,1,FL:1,low
549300KTBKVRBY302A16,,,,unmatched,1,1,1,FL:1,low
549300LH06ZZHKPX5U83,,,,unmatched,1,1,1,FL:1,low
549300LI5KT42YX5L588,,,,unmatched,1,1,1,FL:1,low
549300MJ3JU3Z2PH5H92,,,,unmatched,1,1,1,FL:1,low
549300MJGHTLBSL8LJ59,,,,unmatched,1,1,1,FL:1,low
549300MOKX1F2TX1WK17,,,,unmatched,1,1,1,FL:1,low
549300MPX7PJGFD8HA09,,,,unmatched,2,1,1,FL:1,low
549300MXBLBJSY4S5R72,,,,unmatched,1,1,1,FL:1,low
549300N15SIAR55G5978,,,,unmatched,1,1,1,FL:1,low
549300NB6LOZ96BDSU42,,,,unmatched,2,1,1,FL:1,low
549300OA8B0OLDA16R42,,,,unmatched,1,1,1,FL:1,low
549300OMHGOGEWTCI138,,,,unmatched,1,1,1,FL:1,low
549300ON2ILGPUVKZT28,,,,unmatched,1,1,1,FL:1,low
549300PGUFTU637ZN698,,,,unmatched,1,1,1,FL:1,low
549300Q2Y7B8UEC43S54,,,,unmatched,1,1,1,FL:1,low
549300Q88XHYAWBJTS50,,,,unmatched,1,1,1,FL:1,low
549300QX5KH5JXXMYU41,,,,unmatched,1,1,1,FL:1,low
549300R3EV7MGYLQ4776,,,,unmatched,1,1,1,FL:1,low
549300RMLDF2S89MUC93,,,,unmatched,1,1,1,FL:1,low
549300RPUEZ5IC514S19,,,,unmatched,1,1,1,FL:1,low
549300RTMAIJNRX52596,,,,unmatched,1,1,1,FL:1,low
549300S0KDM58LZT5C96,,,,unmatched,2,1,1,FL:1,low
549300SI84V60XS2R422,,,,unmatched,1,1,1,FL:1,low
549300SKSQ3IYUXJCH36,,,,unmatched,2,1,1,FL:1,low
549300TDH15867LXRK58,,,,unmatched,1,1,1,FL:1,low
549300TDRENNEZ2S6M03,,,,unmatched,3,1,1,FL:1,low
549300TRBLKWZO8LPT76,,,,unmatched,1,1,1,FL:1,low
549300U0JNFQTFMNJ219,,,,unmatched,1,1,1,FL:1,low
549300U1BTGE4PJ8EK24,,,,unmatched,1,1,1,FL:1,low
549300UXZ76FJVM3UC43,,,,unmatched,1,1,1,FL:1,low
549300XDZHJDR5G01Q52,,,,unmatched,2,1,1,FL:1,low
549300XUKQ6W1CY6QK47,,,,unmatched,1,1,1,FL:1,low
549300XWC8ZG8WYKWG35,,,,unmatched,1,1,1,FL:1,low
549300XYHH9IPC6FQW89,,,,unmatched,2,1,1,FL:1,low
549300Y0F8X17ADZK505,,,,unmatched,1,1,1,FL:1,low
549300YFEWUJMPG9CN91,,,,unmatched,3,1,1,FL:1,low
549300YHR41F57LS0R28,,,,unmatched,1,1,1,FL:1,low
549300YIZECN2NB3I529,,,,unmatched,1,1,1,FL:1,low
549300YVBUEC0SGSZW55,,,,unmatched,1,1,1,FL:1,low
549300Z4ZK628DTL4L52,,,,unmatched,2,1,1,FL:1,low
549300ZJ52ZRS3Q0S589,,,,unmatched,1,1,1,FL:1,low
894500HRLC4E0APLYS82,,,,unmatched,1,1,1,FL:1,low
9845007980H2C9BGE974,,,,unmatched,1,1,1,FL:1,low
OYWNLMHNBQQ7BAH3EE86,,,,unmatched,1,1,1,FL:1,low
254900LVZ1O44BCREK60,,,,unmatched,52,49,0,NC:44;SC:5,low
5493001VQLW8QLFMIH76,,,,unmatched,49,49,0,NJ:49,low
5493002578XYSRFY2C51,,,,unmatched,81,49,0,MA:49,low
5493006MW6O2CE88BD43,,,,unmatched,96,49,0,CA:49,low
549300CPZ5G5IZWT7878,,,,unmatched,81,49,0,MA:49,low
2549004NC9AQ00THAD39,,,,unmatched,52,48,0,TX:48,low
549300G5ZQEXZC4Y5G44,,,,unmatched,122,48,0,CA:42;TX:3;GA:2;TN:1,low
549300GB84TJEK0SHQ79,,,,unmatched,48,48,0,SC:48,low
549300M5KSPQD2HH1N54,,,,unmatched,58,48,0,CA:47;TX:1,low
549300SUW02WEKP4OP52,,,,unmatched,62,48,0,PA:45;NJ:3,low
549300ULM1VXY8SV3Z64,,,,unmatched,66,48,0,MA:48,low
549300VB36IN88XCBR50,,,,unmatched,210,48,0,GA:48,low
549300X8XJW35HJ7M023,,,,unmatched,52,48,0,NC:47;SC:1,low
549300ZUTKMSWP8JCE68,,,,unmatched,63,48,0,PA:48,low
2549004X2N6JAS9Z3C97,,,,unmatched,55,47,0,NJ:47,low
254900MEACXG754NSF70,,,,unmatched,64,47,0,SC:47,low
549300HVUN4WJ2BRSZ39,,,,unmatched,47,47,0,TX:47,low
549300RZIWJWJ035S336,,,,unmatched,63,47,0,TX:47,low
549300TGUS6Y1N77GV58,,,,unmatched,62,47,0,CA:46;TX:1,low
549300TTY10Z37TUIF76,,,,unmatched,67,47,0,GA:46;NC:1,low
54930020YFOV56MQ7B70,,,,unmatched,93,46,0,GA:46,low
549300G7KW08JJ121L78,,,,unmatched,70,46,0,TX:46,low
549300KDR80I1ELW8D36,,,,unmatched,148,46,0,CA:46,low
549300UXQYBOU2E10G39,,,,unmatched,49,46,0,MA:46,low
549300563RCDKOF2Y487,,,,unmatched,60,45,0,SC:45,low
549300838ZAWQIH9V751,,,,unmatched,62,45,0,NC:45,low
549300C0ZJF1UV50O925,,,,unmatched,62,45,0,SC:43;NC:2,low
549300JODTD5ROHSII79,,,,unmatched,80,45,0,TX:45,low
549300N7MKAZNGCKT625,,,,unmatched,91,45,0,TX:45,low
549300RYJCJ7JPQ4RF20,,,,unmatched,83,45,0,MA:44;NC:1,low
549300UM5S3HZLZHVP89,,,,unmatched,46,45,0,CA:45,low
2138005KH543RLMQHE28,,,,unmatched,55,44,0,TN:44,low
2549008DKNX6KPDOUX53,,,,unmatched,55,44,0,TX:44,low
254900BM3N9MMKAA9U54,,,,unmatched,87,44,0,TX:44,low
5493000B61DDZ2PG1515,,,,unmatched,71,44,0,TX:44,low
5493004IEEY3EWUVQH38,,,,unmatched,49,44,0,TN:44,low
5493004W7AEPOP0B0249,,,,unmatched,50,44,0,NC:44,low
549300I4IUWMEMGLST06,,,,unmatched,101,44,0,TX:44,low
549300JSUQDCL7JTGH46,,,,unmatched,46,44,0,GA:43;SC:1,low
549300S6QGHHFR78KR45,,,,unmatched,54,44,0,NJ:44,low
549300SPVF3S3T0BYL87,,,,unmatched,50,44,0,NY:44,low
2549004CKM8OCTXNKO02,,,,unmatched,60,43,0,TX:43,low
254900GBKSHEUZ4PGG08,,,,unmatched,52,43,0,TN:42;NC:1,low
5493003ZQY78H3VXMF14,,,,unmatched,50,43,0,MA:43,low
549300HMP6CQXPB0L958,,,,unmatched,45,43,0,TX:43,low
549300KZ4HZESXAO1M36,,,,unmatched,66,43,0,TX:43,low
549300MG89EBZCEXXT24,,,,unmatched,77,43,0,TX:43,low
549300UWBYWOAZYM9C07,,,,unmatched,63,43,0,MA:43,low
549300VUVWGNUHYOLA93,,,,unmatched,89,43,0,GA:35;NC:3;TX:2;TN:1;SC:1;CA:1,low
549300WN3VU197CXJH44,,,,unmatched,57,43,0,MA:43,low
5493003F21XWNPQFEE34,,,,unmatched,51,42,0,SC:41;NC:1,low
5493003VEEM09F16U659,,,,unmatched,106,42,0,MA:42,low
54930047YAX7UHRKN043,,,,unmatched,74,42,0,TX:41;GA:1,low
549300NWB973YIHXKU90,,,,unmatched,42,42,0,PA:42,low
549300SP39BCL43JUN40,,,,unmatched,51,42,0,TN:37;GA:5,low
549300TUGV15PJJSFC84,,,,unmatched,42,42,0,CA:41;TX:1,low
25490040IBIKTOL1DJ85,,,,unmatched,41,41,0,PA:33;NJ:8,low
254900HXPUN0BQEZ4350,,,,unmatched,47,41,0,NY:41,low
254900Q8CQK28JPFK147,,,,unmatched,46,41,0,PA:40;NJ:1,low
254900SBY94JVYQ1Y131,,,,unmatched,47,41,0,PA:38;NJ:3,low
254900STQNOPFZCGOO46,,,,unmatched,43,41,0,GA:41,low
54930072YJBZ4YV3DY74,,,,unmatched,41,41,0,CA:41,low
54930075V56LV2823P16,,,,unmatched,55,41,0,MA:41,low
549300ABHFY5HY2P3871,,,,unmatched,64,41,0,TX:41,low
549300JLK2AVVQONWA53,,,,unmatched,56,41,0,PA:41,low
549300K77JMKPUYBOI69,,,,unmatched,52,41,0,TX:41,low
549300MRIPL0USI69Q40,,,,unmatched,50,41,0,NY:41,low
549300QRAZQ8G8BM6H64,,,,unmatched,55,41,0,TX:41,low
549300VFP60F9IJ2SQ62,,,,unmatched,64,41,0,NJ:41,low
254900695MEPYT475810,,,,unmatched,57,40,0,TX:40,low
254900TZ5NHC3GYO2U31,,,,unmatched,51,40,0,TX:40,low
254900WLIQVZ1HPUUJ36,,,,unmatched,66,40,0,TX:40,low
5493001CF53JP3UQ0024,,,,unmatched,40,40,0,TX:40,low
549300BG5GYUSWMP2R94,,,,unmatched,48,40,0,TN:40,low
549300GS4TO8CL1SR344,,,,unmatched,46,40,0,MA:40,low
549300LUOV7WW4BLH779,,,,unmatched,43,40,0,MA:40,low
549300NI5SBQVOFLU926,,,,unmatched,72,40,0,PA:38;NY:2,low
549300QQT0E10LWS3326,,,,unmatched,60,40,0,TX:40,low
549300THVVYXNYVCMC50,,,,unmatched,64,40,0,MA:40,low
549300TWLXP5O4IHG211,,,,unmatched,92,40,0,TN:38;NC:1;GA:1,low
254900EL4XB15QW2WI69,,,,unmatched,44,39,0,GA:38;SC:1,low
5493002PPPIVY6G0AH03,,,,unmatched,58,39,0,NY:39,low
549300CG5TM73650DH84,,,,unmatched,51,39,0,CA:36;GA:2;NC:1,low
549300PQ03NIDTKFIO56,,,,unmatched,66,39,0,CA:39,low
894500GAXXITIBEXRP46,,,,unmatched,47,39,0,PA:39,low
894500VAX8CTDV1CWC26,,,,unmatched,71,39,0,TX:39,low
984500I870D8FFWCE112,,,,unmatched,40,39,0,NY:25;MA:14,low
254900RS9VT8OKTIBO33,,,,unmatched,54,38,0,TX:38,low
254900ZT04J7Z9KHMJ73,,,,unmatched,57,38,0,MA:38,low
5493001P38O8QXGI6503,,,,unmatched,71,38,0,CA:38,low
5493007ATUOSGE6PR745,,,,unmatched,48,38,0,NC:38,low
549300B5Q1Q3J5NC8121,,,,unmatched,78,38,0,PA:38,low
549300B7GCPQ437Y5E78,,,,unmatched,44,38,0,PA:32;NJ:6,low
549300C4RD3C53QCM649,,,,unmatched,62,38,0,CA:37;TX:1,low
549300GRZDILCBTHSL98,,,,unmatched,50,38,0,TX:38,low
549300I8D8TQDQWQAO82,,,,unmatched,99,38,0,CA:38,low
549300K0FXK3ZRZ9QA66,,,,unmatched,44,38,0,SC:38,low
549300R1DB8186CV7Z17,,,,unmatched,58,38,0,MA:38,low
549300TTMTYIYZ986C56,,,,unmatched,43,38,0,TX:38,low
549300TZ2F3RROX2Q179,,,,unmatched,42,38,0,SC:38,low
549300XUMLWCTTKR4B35,,,,unmatched,39,38,0,TX:38,low
8945002AZSML1PBU6N20,,,,unmatched,38,38,0,TX:38,low
9845002BFC70CNA9B356,,,,unmatched,56,38,0,NY:38,low
254900BAP0HWWYV3VU73,,,,unmatched,53,37,0,PA:37,low
254900YLQBQNWLGKOI74,,,,unmatched,55,37,0,CA:31;NY:5;MA:1,low
5493008WHMQTG21UHU90,,,,unmatched,37,37,0,CA:37,low
549300C5JF1UNQK9KC45,,,,unmatched,51,37,0,PA:37,low
549300CZYL6IDJDBUR04,,,,unmatched,90,37,0,TX:37,low
549300HUJ6V0QTROHW53,,,,unmatched,44,37,0,TN:37,low
549300OOBQV34V3WL383,,,,unmatched,84,37,0,NC:37,low
549300U76XKUE05DV518,,,,unmatched,39,37,0,TN:35;TX:2,low
549300YQIT31SHVP5K64,,,,unmatched,51,37,0,PA:29;NJ:8,low
2549000BVJ73CTA1IZ30,,,,unmatched,63,36,0,NJ:35;PA:1,low
5493001WL16YUSR2TI47,,,,unmatched,40,36,0,TX:36,low
549300DD7DEFHKQ3AD80,,,,unmatched,39,36,0,SC:36,low
549300PHUZ7U5WPH7Z38,,,,unmatched,38,36,0,TX:36,low
549300T92XVMWQW75772,,,,unmatched,48,36,0,MA:36,low
549300TYBI78RNWPFB28,,,,unmatched,57,36,0,MA:36,low
254900IX4HTUQ7A5Z642,,,,unmatched,40,35,0,MA:35,low
5493000H6FXB15JQW781,,,,unmatched,36,35,0,TX:35,low
5493005J49KPXDXUC959,,,,unmatched,50,35,0,TX:34;DC:1,low
5493006Y2YCT81BVTL57,,,,unmatched,67,35,0,CA:35,low
549300KB8NXVYD7BGS97,,,,unmatched,105,35,0,TN:35,low
549300RLNUFWOJLX7W13,,,,unmatched,70,35,0,TX:35,low
549300XHKDHI81WG5G33,,,,unmatched,41,35,0,CA:24;TX:11,low
549300YZRLQQC62C3P68,,,,unmatched,39,35,0,PA:35,low
2549007QTEURUDVZQ980,,,,unmatched,39,34,0,TX:34,low
5493005DE3TY0D0PU504,,,,unmatched,46,34,0,PA:34,low
5493006X4VPGZ5GVIB71,,,,unmatched,36,34,0,TX:34,low
549300B3J2ZHX7QFH171,,,,unmatched,39,34,0,MA:34,low
549300DN6A0I2MKQYG08,,,,unmatched,53,34,0,NC:34,low
549300N2BFCK87IZW394,,,,unmatched,34,34,0,GA:34,low
549300PYZVSM1PP3GI62,,,,unmatched,67,34,0,PA:34,low
549300R4DYQY768S1R28,,,,unmatched,61,34,0,MA:34,low
25490010UA3IZPDO2Q49,,,,unmatched,35,33,0,MA:33,low
254900639EOJ1QZC2567,,,,unmatched,61,33,0,MA:33,low
254900GNK8YXIZQ6LW40,,,,unmatched,72,33,0,TX:33,low
254900X2A1JXHHUB4J39,,,,unmatched,47,33,0,MA:33,low
549300DV4OQK0LOKRQ05,,,,unmatched,36,33,0,GA:33,low
549300GYMDP10GGMLF50,,,,unmatched,45,33,0,CA:23;TX:10,low
549300LTRS8FKSV4HF28,,,,unmatched,33,33,0,PA:33,low
549300ZBXINP1Y94CN02,,,,unmatched,58,33,0,CA:33,low
894500KOG527QMFEK485,,,,unmatched,41,33,0,NY:33,low
25490051DLR50J3F0F68,,,,unmatched,37,32,0,CA:32,low
2549007M6CTUCB5K0R54,,,,unmatched,40,32,0,CA:32,low
254900ABIIEL07U0EA82,,,,unmatched,32,32,0,CA:31;TN:1,low
254900B71NF607TXAW72,,,,unmatched,35,32,0,TX:32,low
254900PZMV3V09E3HO84,,,,unmatched,56,32,0,TX:32,low
549300463UZU06Q14K24,,,,unmatched,55,32,0,CA:32,low
5493007C2UVB2OGY1G25,,,,unmatched,54,32,0,MA:32,low
549300C6CUP19I9O0770,,,,unmatched,57,32,0,PA:32,low
549300DCAVODU8W5UW13,,,,unmatched,32,32,0,TX:32,low
549300HERTPSZ6EH0667,,,,unmatched,40,32,0,TX:32,low
549300K9D373DH6LF245,,,,unmatched,45,32,0,NJ:30;NC:1;NY:1,low
549300SH2PPMV71O6830,,,,unmatched,47,32,0,MA:32,low
894500LIN378M3LLE796,,,,unmatched,78,32,0,NJ:32,low
9845009F0485ED08E927,,,,unmatched,35,32,0,TX:32,low
2549001R901BOUXDJQ68,,,,unmatched,33,31,0,TN:31,low
254900E8KW1VR97KFU45,,,,unmatched,42,31,0,TN:31,low
254900V3UIQOTJCM3S60,,,,unmatched,59,31,0,TX:31,low
549300QBV10SC3TEU133,,,,unmatched,36,31,0,SC:31,low
549300TJ1PI0CYX4D722,,,,unmatched,87,31,0,TX:31,low
2549001CXZMOEGURA883,,,,unmatched,30,30,0,PA:30,low
254900MC3K81XOE85M60,,,,unmatched,30,30,0,PA:30,low
54930031G7ALOZB0HI92,,,,unmatched,39,30,0,TX:30,low
549300567BJCXPG9IV35,,,,unmatched,45,30,0,PA:30,low
549300BIIOTBIZJPS834,,,,unmatched,34,30,0,TN:30,low
549300N1UWZ4871DND44,,,,unmatched,31,30,0,NY:30,low
549300QJN5U13Y9HAW42,,,,unmatched,40,30,0,NC:28;SC:2,low
549300RA8E6JQC2S7K66,,,,unmatched,36,30,0,NY:30,low
549300YVM8B4UQC5DK40,,,,unmatched,46,30,0,CA:30,low
984500A9F1AADF548748,,,,unmatched,30,30,0,CA:30,low
2549009PZCHF8GGHET49,,,,unmatched,36,29,0,CA:29,low
5493008TK613NXC2EN84,,,,unmatched,43,29,0,NJ:29,low
549300DFCG6GF21KOW34,,,,unmatched,51,29,0,NC:15;CA:14,low
549300RDO3TWTFEYC795,,,,unmatched,42,29,0,NC:29,low
549300XVCHXNN8R67U29,,,,unmatched,34,29,0,NY:28;NJ:1,low
549300ZOKUKS0Z7C3X31,,,,unmatched,53,29,0,MA:29,low
894500C7FEAC4HQJCK52,,,,unmatched,29,29,0,NY:29,low
25490014T1E9ZF0ODZ87,,,,unmatched,47,28,0,TN:27;SC:1,low
254900JWLQKPGK4C0B30,,,,unmatched,42,28,0,TX:28,low
254900LQPR8CYPBIJ478,,,,unmatched,40,28,0,TX:28,low
254900PFOL1KDTRYWV11,,,,unmatched,41,28,0,NY:24;NJ:4,low
5493004ZMFHUD3MB7B40,,,,unmatched,36,28,0,TX:28,low
5493008EWJQJ6SK2V234,,,,unmatched,49,28,0,TX:28,low
549300C1W6Z8G84PDE17,,,,unmatched,34,28,0,TX:28,low
549300G86QJ4YLR90O89,,,,unmatched,35,28,0,NY:26;NJ:2,low
549300U1RXPGUIKOLB91,,,,unmatched,41,28,0,TX:28,low
2549003O1765OJT2BV03,,,,unmatched,36,27,0,CA:27,low
254900EQ7TPQ6NBKRF55,,,,unmatched,27,27,0,TX:27,low
254900G9IPJDT4OZYN57,,,,unmatched,31,27,0,GA:27,low
254900P44XJB3CPZ4V05,,,,unmatched,45,27,0,NJ:27,low
254900YY36UO9MBPH808,,,,unmatched,27,27,0,TX:27,low
5493002B3S2CIVMYKZ51,,,,unmatched,41,27,0,CA:27,low
5493002Q3RPRW6RCXC39,,,,unmatched,30,27,0,SC:27,low
54930070QGIMJWTCDT08,,,,unmatched,27,27,0,TX:26;GA:1,low
54930076PACNHY6U9F09,,,,unmatched,27,27,0,TX:26;SC:1,low
549300EIBXII5C4D4548,,,,unmatched,54,27,0,CA:27,low
549300L6L2UXMLMG8616,,,,unmatched,27,27,0,CA:27,low
549300LDX1HCIL448282,,,,unmatched,29,27,0,TX:27,low
549300V4IWDO6EFUKC70,,,,unmatched,30,27,0,TN:16;GA:11,low
254900SYM73UN2V4KP10,,,,unmatched,38,26,0,SC:26,low
254900TZKHQ9DT85IC97,,,,unmatched,47,26,0,NJ:26,low
549300DO51DW0RG07O39,,,,unmatched,40,26,0,PA:26,low
549300LFR4FQMI48MF92,,,,unmatched,27,26,0,TX:26,low
549300NFAQXBUC5NPK66,,,,unmatched,45,26,0,TX:26,low
549300SG7DAVFO3NTC34,,,,unmatched,30,26,0,TX:26,low
2549002AEOG52GLE5B68,,,,unmatched,43,25,0,GA:25,low
2549005IUIJTSX4P5695,,,,unmatched,34,25,0,TX:25,low
254900YVNHCJ44QMIS36,,,,unmatched,25,25,0,PA:25,low
5493000620E7C8WJN859,,,,unmatched,25,25,0,CA:25,low
5493003UEX61E91S2B54,,,,unmatched,28,25,0,PA:25,low
549300730ZNSQK9EBT50,,,,unmatched,49,25,0,CA:25,low
54930083CVF047DLXL67,,,,unmatched,42,25,0,MA:25,low
549300VQSHPYTNCOP496,,,,unmatched,38,25,0,NY:20;NJ:3;PA:1;CA:1,low
549300WR7Z70C25QD821,,,,unmatched,34,25,0,TX:25,low
2549005AK04LGIZGXS10,,,,unmatched,39,24,0,TX:24,low
254900WBAI0VC58ALC63,,,,unmatched,24,24,0,TX:24,low
5493000UZ37PYF2QMT96,,,,unmatched,25,24,0,PA:24,low
5493001U0HWKEN6OLT59,,,,unmatched,27,24,0,CA:24,low
5493007KLU19FK8PG279,,,,unmatched,45,24,0,DC:10;NC:10;GA:2;PA:2,low
549300EMC7T53UNNNA58,,,,unmatched,30,24,0,NJ:22;NY:1;TX:1,low
549300EWFHPBZH38K695,,,,unmatched,44,24,0,TX:23;TN:1,low
549300J8HNLGP2HYNE66,,,,unmatched,71,24,0,DC:22;NJ:2,low
549300MVSM4XYFQL3X62,,,,unmatched,50,24,0,TX:24,low
549300RV4T4YZCSHWF37,,,,unmatched,33,24,0,NC:24,low
549300VEIFZEX6HJVA94,,,,unmatched,62,24,0,TX:24,low
549300WOJCNL7B110W30,,,,unmatched,32,24,0,CA:24,low
254900IQQH2FDQ54AX07,,,,unmatched,23,23,0,TX:23,low
254900WJGWD3H4OFK051,,,,unmatched,35,23,0,TX:23,low
54930007CZ6K4RNOYC20,,,,unmatched,26,23,0,TX:23,low
549300850R07HZO8MY41,,,,unmatched,23,23,0,CA:23,low
549300HP3G6D4BYR6V26,,,,unmatched,25,23,0,PA:23,low
549300Q4IFHVIODLF616,,,,unmatched,46,23,0,MA:23,low
549300XC63WNGFOIVV43,,,,unmatched,23,23,0,PA:23,low
2549007UO49TL9LEDN58,,,,unmatched,37,22,0,CA:21;TX:1,low
2549008CUN0J8JKWUL22,,,,unmatched,28,22,0,TX:22,low
2549009JMGPU64G0O296,,,,unmatched,28,22,0,NY:22,low
254900GXB4AVD3FPHO33,,,,unmatched,48,22,0,TX:22,low
5493009V3WNJX9V2GZ85,,,,unmatched,37,22,0,CA:22,low
549300LFHSPQF8FQR548,,,,unmatched,36,22,0,NY:12;NJ:4;PA:2;SC:2;GA:1;CA:1,low
549300MNGQM5SPNHQM24,,,,unmatched,22,22,0,NY:22,low
549300N4V3ZDLXURNC25,,,,unmatched,28,22,0,TN:22,low
549300P3IKHVYBR1E510,,,,unmatched,31,22,0,TX:22,low
549300P4KO88PZ6HZH66,,,,unmatched,28,22,0,MA:22,low
549300QV3GEYMP1WSO93,,,,unmatched,24,22,0,TX:20;SC:1;CA:1,low
2549005O94DAZVV0P036,,,,unmatched,29,21,0,NY:21,low
254900C7T2ET9EM0RK88,,,,unmatched,24,21,0,TX:21,low
254900GS7VFHDE55TH92,,,,unmatched,33,21,0,TX:21,low
254900V7NEE9M236MZ98,,,,unmatched,29,21,0,TN:20;SC:1,low
5493008FJUGC53MGWP13,,,,unmatched,38,21,0,NY:21,low
549300B4RK7F18UZ4X46,,,,unmatched,23,21,0,MA:21,low
549300JUQ0GXK2YJEK02,,,,unmatched,36,21,0,SC:20;NC:1,low
549300MQKEHKJXUWM405,,,,unmatched,31,21,0,SC:11;GA:10,low
549300WO9TX4YEFAC338,,,,unmatched,22,21,0,TN:21,low
2549004PVBWPAZBFE759,,,,unmatched,34,20,0,MA:20,low
2549006T1BV8J2I7XC10,,,,unmatched,41,20,0,TX:20,low
254900VFRQR5ZLXRQ298,,,,unmatched,53,20,0,NY:19;PA:1,low
5493000E527OH5Y8TR73,,,,unmatched,27,20,0,NC:20,low
5493001B4TX233UP4J06,,,,unmatched,38,20,0,MA:20,low
5493003CWPNX7EZ46462,,,,unmatched,37,20,0,SC:20,low
54930040WE4NGYGGO143,,,,unmatched,29,20,0,MA:20,low
5493005LNO5N4F760786,,,,unmatched,29,20,0,CA:20,low
549300A1ILQC3X3Z1716,,,,unmatched,35,20,0,TN:14;GA:6,low
549300B190GPYLAX3Y92,,,,unmatched,22,20,0,TX:15;CA:4;NY:1,low
