lei,institution_name,nmls_id,our_lender_slug,match_status,total_applications,total_originations,fl_originations,states_with_originations,priority_match
B2S31CFVSWTN3FR00Q90,,,,unmatched,58,57,12,NJ:13;FL:12;CA:9;TX:5;NY:4;GA:3;MA:3;TN:3,medium
254900T8N4RLS6G3BF64,,,,unmatched,191,97,11,CA:35;TX:28;FL:11;NY:6;NJ:4;SC:4;TN:4;DC:2,medium
5493001QR7MEE12WC276,,,,unmatched,144,90,11,NY:63;FL:11;NJ:9;PA:5;NC:2,medium
549300I43FC7P0IJMR13,,,,unmatched,138,87,11,GA:24;CA:19;FL:11;TX:11;PA:11;NC:4;SC:4;NJ:3,medium
549300KR4ZW8KJC82O47,,,,unmatched,102,77,11,TX:27;TN:13;FL:11;NC:6;GA:5;NY:4;NJ:3;CA:3,medium
549300I3HDJ5QJNFPZ87,,,,unmatched,116,60,11,TX:16;CA:13;FL:11;NJ:8;GA:7;NC:5,medium
5493000WAJ1FMTFL5D75,,,,unmatched,798,41,11,FL:11;GA:8;PA:6;TX:5;NJ:4;TN:4;CA:3,medium
549300C4J510S9L1RF98,,,,unmatched,51,40,11,FL:11;CA:10;TX:6;GA:3;SC:3;PA:2;NC:2;MA:1,medium
549300FZJCP0WM3QJH15,,,,unmatched,213,189,10,NJ:110;NY:59;FL:10;PA:7;SC:2;NC:1,medium
549300KT5OWPGQKWUN86,,,,unmatched,204,163,10,MA:99;PA:22;TX:16;NJ:14;FL:10;CA:1;NY:1,medium
549300O5WDIJU8S7OI05,,,,unmatched,115,86,10,TX:48;FL:10;GA:9;SC:5;PA:3;NJ:3;TN:2;DC:2,medium
254900BDGU9FU91PQA51,,,,unmatched,70,37,10,FL:10;GA:9;PA:6;MA:5;TN:2;NJ:2;TX:1;NC:1,medium
549300FKEPZ2QELUY416,,,,unmatched,96,31,10,FL:10;TX:7;NC:4;CA:4;SC:1;PA:1;DC:1;GA:1,medium
549300OGIGNKGO2DX942,,,,unmatched,268,174,9,TN:89;CA:17;GA:14;PA:13;NC:11;NJ:9;FL:9;TX:9,medium
5493000JFVFQFL816N45,,,,unmatched,228,102,9,TX:63;NC:10;FL:9;SC:6;CA:5;TN:3;GA:3;NY:2,medium
54930063578UDYE3JR69,,,,unmatched,187,90,9,NC:32;PA:29;TN:14;FL:9;SC:4;NJ:2,medium
549300ELLMUEKP1JHB70,,,,unmatched,87,82,9,TX:27;CA:16;NJ:16;GA:9;FL:9;NC:2;DC:2;SC:1,medium
549300KUIZTYQRC0R888,,,,unmatched,95,52,9,TX:12;FL:9;NY:6;GA:5;PA:4;MA:4;NC:3;NJ:3,medium
549300DH8EI64ITBY388,,,,unmatched,168,147,8,CA:26;TX:25;NC:17;PA:16;NY:13;SC:11;TN:10;GA:9,medium
254900KI7219LQKCI772,,,,unmatched,107,74,8,TX:24;CA:17;FL:8;NC:6;SC:6;TN:4;NY:3;NJ:2,medium
549300JQALY53TH22D13,,,,unmatched,90,74,8,TX:21;CA:13;FL:8;TN:7;NC:7;PA:4;SC:3;NY:3,medium
254900IU2EZH8TXNXE23,,,,unmatched,85,71,8,NY:41;TX:9;FL:8;CA:6;NJ:6;PA:1,medium
5493002QP2ONO47G5R24,,,,unmatched,179,147,7,PA:116;FL:7;TX:6;NJ:4;CA:4;GA:3;TN:2;NC:2,medium
549300217ZPIHWEYT887,,,,unmatched,141,131,7,MA:100;NY:8;FL:7;NC:7;NJ:5;TN:1;PA:1;GA:1,medium
549300NWKILSNQAIG053,,,,unmatched,248,107,7,NC:45;TX:38;FL:7;GA:7;TN:3;PA:2;NJ:2;SC:2,medium
254900CX4A85W20A2X77,,,,unmatched,114,61,7,CA:37;FL:7;NJ:7;NC:5;GA:2;TX:2;NY:1,medium
549300KJKBXR3PD3QQ56,,,,unmatched,189,133,6,NC:54;SC:31;PA:27;GA:14;FL:6;NJ:1,medium
984500C6D3DC0BE5E321,,,,unmatched,120,97,6,GA:37;PA:16;NC:13;TN:13;FL:6;SC:5;TX:4;NJ:2,medium
5493002G4JO4BZ22MC13,,,,unmatched,144,87,6,PA:17;TN:11;CA:10;TX:10;GA:9;NC:8;NJ:8;FL:6,medium
549300RFPLMCMJL7BS81,,,,unmatched,87,78,6,NC:17;GA:15;CA:14;TX:10;TN:6;FL:6;SC:3;PA:3,medium
549300VMVKSQE1B7DD43,,,,unmatched,88,61,6,MA:46;FL:6;NC:4;SC:3;NJ:1;TX:1,medium
5493005OOIYF660YQO46,,,,unmatched,158,130,5,NJ:73;PA:41;NY:11;FL:5,medium
549300VGZHXNY2T0G559,,,,unmatched,156,101,5,PA:83;NJ:11;FL:5;SC:1;GA:1,medium
254900KKWIJLOTNP7667,,,,unmatched,102,94,5,NY:43;TX:16;CA:12;MA:6;FL:5;NJ:4;SC:3;NC:2,medium
549300LP0CV2MNC1GV68,,,,unmatched,67,54,5,GA:20;TX:10;TN:6;FL:5;PA:3;SC:3;CA:2;NJ:2,medium
549300AEULLVYD8L9B04,,,,unmatched,86,76,4,NY:15;CA:15;PA:9;TX:8;NJ:8;GA:8;FL:4;MA:3,medium
549300YS4CB1171BRJ08,,,,unmatched,92,63,4,NJ:46;PA:13;FL:4,medium
254900MWCJLSHMSYCL19,,,,unmatched,290,197,3,NY:192;FL:3;PA:1;NJ:1,medium
549300GJ4HU1Z8P2M254,,,,unmatched,239,190,3,PA:170;NJ:17;FL:3,medium
549300P1347BFCBHJV60,,,,unmatched,260,171,3,MA:138;CA:13;TX:5;GA:4;FL:3;NJ:3;NY:2;PA:2,medium
254900ZPR9P3OI95VG04,,,,unmatched,188,150,3,NY:146;FL:3;NJ:1,medium
549300US45HOXL30J494,,,,unmatched,183,121,2,NJ:89;PA:14;CA:7;NC:5;FL:2;SC:1;NY:1;GA:1,medium
549300V4GRCFGZBVVZ73,,,,unmatched,267,121,2,NJ:116;FL:2;NY:2;PA:1,medium
54930047YMR4VOMFGS35,,,,unmatched,168,118,2,PA:112;NJ:2;FL:2;NC:2,medium
549300GIVX5W7UETD809,,,,unmatched,178,103,2,CA:99;FL:2;NJ:1;TX:1,medium
549300RKVDUINI2A8Y77,,,,unmatched,155,86,2,NJ:71;PA:8;NC:3;FL:2;CA:1;MA:1,medium
549300YQJU3WVKMRXR40,,,,unmatched,110,85,2,NY:77;NJ:6;FL:2,medium
5493003XLOX5FDT9R120,,,,unmatched,108,79,2,NJ:71;PA:3;FL:2;SC:1;NY:1;NC:1,medium
549300GK8CWYLPIWOV65,,,,unmatched,89,53,2,NY:47;NJ:4;FL:2,medium
549300AX5UMUZ61L1X54,,,,unmatched,263,189,1,PA:152;NJ:14;NY:9;NC:5;SC:5;GA:1;TX:1;FL:1,medium
5493000SW5GLNL7VNX12,,,,unmatched,199,182,1,PA:164;NJ:14;NC:1;SC:1;FL:1;NY:1,medium
549300D2IR01BV6NPA49,,,,unmatched,149,111,1,NJ:106;PA:4;FL:1,medium
5493004LYI6NSVMGYH15,,,,unmatched,113,90,1,GA:61;NY:16;NC:3;TX:3;PA:2;NJ:2;TN:1;FL:1,medium
549300K0ZDYG8YJZ3L95,,,,unmatched,129,87,1,NY:58;NJ:25;PA:3;FL:1,medium
549300L7OFUBO6FHY884,,,,unmatched,72,66,1,PA:54;NJ:9;GA:2;FL:1,medium
549300HG6U7GIJKDOO88,,,,unmatched,95,60,1,NY:53;NJ:6;FL:1,medium
254900BD5NFQPLWIEE89,,,,unmatched,55,55,1,NJ:48;NY:3;PA:3;FL:1,medium
549300EZ060LDD77JC03,,,,unmatched,245,198,0,NY:163;CA:14;NJ:14;GA:4;TX:3,medium
549300CGVVMPTCK0QG77,,,,unmatched,344,192,0,NJ:190;PA:2,medium
9845001ADACA7A75EE02,,,,unmatched,339,183,0,PA:162;NC:12;NJ:9,medium
549300W2DSERWC01YR18,,,,unmatched,223,169,0,NY:167;PA:1;NJ:1,medium
549300J1354ZHZC8JP58,,,,unmatched,201,163,0,NJ:151;PA:11;TX:1,medium
5493006VI8ZWLFWG2K57,,,,unmatched,214,154,0,NJ:154,medium
2549000UEC0BWG8F1402,,,,unmatched,237,143,0,NJ:143,medium
549300E5GFWPFRJR4I76,,,,unmatched,197,142,0,PA:141;NJ:1,medium
5493003DHZPFGQQJCU86,,,,unmatched,166,138,0,NJ:138,medium
54930072UFREQ9ZZRG80,,,,unmatched,156,137,0,CA:133;NY:3;NJ:1,medium
549300AAWFEC6CRH6N89,,,,unmatched,134,134,0,CA:133;NJ:1,medium
549300TR6SGFPJQYJS20,,,,unmatched,154,118,0,NJ:118,medium
549300JD1162QW84ZO34,,,,unmatched,146,113,0,NY:53;MA:24;PA:20;NJ:12;SC:4,medium
549300TZDKJ07KL8T621,,,,unmatched,167,106,0,NY:100;NJ:4;MA:2,medium
549300VW4CUMQW09U139,,,,unmatched,107,106,0,NJ:99;PA:7,medium
254900CUWSNZ9IXV1Z27,,,,unmatched,109,102,0,NY:87;NJ:15,medium
254900TW0BIDE6JENM80,,,,unmatched,124,101,0,NJ:100;PA:1,medium
2549006803O7LX222108,,,,unmatched,117,100,0,PA:61;NJ:39,medium
549300UIU6ZMTZ7XEW62,,,,unmatched,114,92,0,CA:61;NJ:10;NY:9;TX:9;MA:2;GA:1,medium
549300YV77ZZ5ADLO929,,,,unmatched,92,92,0,NY:67;NJ:15;CA:9;PA:1,medium
549300IE8IEY5YINFE12,,,,unmatched,111,90,0,NJ:86;PA:4,medium
549300QQ8FVN501MZL94,,,,unmatched,123,88,0,PA:85;NJ:3,medium
5493004N6GEASXJ2A896,,,,unmatched,98,87,0,NY:86;NJ:1,medium
549300YOGGZET04TZM44,,,,unmatched,123,82,0,NY:75;PA:5;NJ:2,medium
549300VFH2IXM3I18P78,,,,unmatched,99,79,0,NJ:79,medium
549300YV3F7WA813QL95,,,,unmatched,82,78,0,PA:76;NJ:2,medium
549300I7SKMG274G2Y20,,,,unmatched,169,77,0,NJ:71;NY:4;PA:2,medium
549300DSSN04C7ZJJD51,,,,unmatched,100,73,0,NJ:71;PA:2,medium
549300HOPKX8O1S8MJ63,,,,unmatched,89,72,0,NJ:63;PA:9,medium
549300QVXT6121Q7E798,,,,unmatched,105,71,0,NY:68;NJ:3,medium
549300Z1HPXY3UYVL049,,,,unmatched,114,71,0,NJ:70;PA:1,medium
5493000V0CXKSOK29E51,,,,unmatched,76,70,0,PA:69;NJ:1,medium
549300WI4N6NVVJ1DV85,,,,unmatched,94,70,0,NJ:70,medium
549300YDTDBXLK67CF48,,,,unmatched,102,67,0,NJ:67,medium
9845007O1D13CFQBBT22,,,,unmatched,67,67,0,NJ:64;PA:3,medium
549300D992SE497KXK81,,,,unmatched,92,66,0,NJ:66,medium
549300L4I0NP22SUIE86,,,,unmatched,94,66,0,PA:60;NJ:6,medium
549300GWE4NILBIKKI92,,,,unmatched,76,63,0,PA:62;NJ:1,medium
549300JH5DMYH0O5TM77,,,,unmatched,84,63,0,PA:61;NJ:2,medium
254900OVHD0ZZK65EQ86,,,,unmatched,78,62,0,NY:36;MA:19;NJ:7,medium
549300U001ZTHCHO4196,,,,unmatched,112,62,0,PA:58;NJ:4,medium
5493004D0Z2WQR26VL57,,,,unmatched,122,60,0,NJ:59;NY:1,medium
549300O3C6Y0X1FKZJ98,,,,unmatched,84,60,0,NJ:60,medium
549300LE8FCN6UKPSQ83,,,,unmatched,110,57,0,NJ:54;PA:3,medium
549300SXHTIGZ7X3CS43,,,,unmatched,78,57,0,NJ:57,medium
5493008RQ8SRLTLRWX62,,,,unmatched,85,54,0,NJ:54,medium
254900BQENI8J22AJ557,,,,unmatched,61,53,0,NJ:53,medium
5493008Z9PO9T4H9CM50,,,,unmatched,72,53,0,NJ:53,medium
549300MJ0Y817D63DD96,,,,unmatched,62,51,0,PA:45;NJ:5;NY:1,medium
2549004XDCE3LGQW7H72,,,,unmatched,64,42,9,FL:9;CA:8;TX:6;PA:5;TN:4;NC:3;NJ:2;GA:2,low
549300EHWBP6UP4Y8J37,,,,unmatched,50,35,9,FL:9;TX:8;CA:6;NC:3;GA:3;NJ:2;SC:2;PA:1,low
549300VIZR4H7AB15496,,,,unmatched,23,19,8,FL:8;SC:3;NC:2;GA:2;TN:1;CA:1;TX:1;NJ:1,low
549300D0H09HSURFXA20,,,,unmatched,384,46,7,CA:17;TX:8;FL:7;GA:5;NC:4;PA:3;NJ:2,low
984500DB378C704F4610,,,,unmatched,22,14,7,FL:7;TN:2;GA:2;TX:1;PA:1;NJ:1,low
549300C5GU86M1X2DG56,,,,unmatched,13,12,7,FL:7;SC:1;TN:1;NC:1;GA:1;NJ:1,low
549300RIPPSJXAQKZ383,,,,unmatched,61,36,6,NJ:14;MA:7;FL:6;TN:3;TX:2;SC:2;PA:1;GA:1,low
549300WW4OBT30G5DK23,,,,unmatched,59,32,6,FL:6;GA:5;CA:5;PA:4;TX:4;SC:3;NJ:3;TN:1,low
LDVFX8JEECFFE8HRWA73,,,,unmatched,132,32,5,TX:12;FL:5;NJ:5;CA:2;NC:2;PA:2;SC:2;NY:1,low
549300SQH6MBVMMRRA85,,,,unmatched,64,26,5,NC:8;CA:6;FL:5;GA:3;NJ:2;SC:2,low
549300XZ4R55J9UKB235,,,,unmatched,27,25,5,NJ:14;FL:5;NY:3;MA:2;PA:1,low
5493002N5OA6GM61AC70,,,,unmatched,16,14,5,TN:6;FL:5;NJ:1;GA:1;SC:1,low
549300W6UP8EY0KSBG85,,,,unmatched,19,19,4,GA:5;NC:4;FL:4;MA:2;TX:2;NJ:1;CA:1,low
549300T2FOBK6WY4B349,,,,unmatched,33,18,4,NY:8;FL:4;NC:2;PA:1;MA:1;NJ:1;SC:1,low
549300YS7PW1Y7DQZG40,,,,unmatched,18,14,4,FL:4;CA:3;NC:3;TX:1;MA:1;NJ:1;NY:1,low
5493001850NMVU84ZW56,,,,unmatched,71,49,3,NJ:33;NY:13;FL:3,low
549300HMKAPEK7YMHY76,,,,unmatched,54,44,3,NY:24;NJ:12;FL:3;PA:2;TX:2;CA:1,low
549300AN5V81GRYDJ823,,,,unmatched,82,29,3,PA:9;DC:6;NJ:4;NC:3;FL:3;TX:1;SC:1;NY:1,low
549300L8ZRL1FNUUOA59,,,,unmatched,74,29,3,TX:13;NY:4;FL:3;NJ:3;GA:2;CA:1;DC:1;MA:1,low
549300OBJRCHJ0G6XU24,,,,unmatched,33,27,3,TX:9;MA:5;TN:4;FL:3;NJ:3;CA:1;GA:1;PA:1,low
549300PPKM4YL2GY3713,,,,unmatched,28,21,3,DC:6;FL:3;NC:3;NY:2;SC:2;PA:2;MA:1;GA:1,low
549300P5JG6WBCSZ7M53,,,,unmatched,32,16,3,DC:5;FL:3;GA:2;NC:2;PA:2;SC:1;NJ:1,low
5493002W52M3SYLFEX32,,,,unmatched,18,13,3,TX:5;NY:3;FL:3;MA:1;NJ:1,low
54930010ZG6EHTCJ1L21,,,,unmatched,48,39,2,CA:34;FL:2;NC:1;NJ:1;MA:1,low
549300Q1YFRSB8UEGH03,,,,unmatched,64,38,2,TX:29;GA:2;NC:2;FL:2;NJ:1;TN:1;PA:1,low
984500CBWD5B079K2C86,,,,unmatched,54,37,2,GA:9;NJ:8;NC:5;PA:4;TX:3;SC:3;CA:2;FL:2,low
549300H68PK1CZUVUQ73,,,,unmatched,33,26,2,NY:11;PA:7;GA:3;FL:2;NJ:1;SC:1;TN:1,low
984500F12EF9DCACA497,,,,unmatched,26,26,2,NY:21;FL:2;NJ:2;PA:1,low
AM9FLTUTLEC73M6N7I37,,,,unmatched,24,24,2,CA:5;NC:3;GA:3;TN:3;MA:2;FL:2;NJ:2;TX:2,low
254900EKE4KU163TA318,,,,unmatched,21,21,2,NY:10;NJ:4;SC:2;CA:2;FL:2;PA:1,low
549300XA6P3X1GTJEY80,,,,unmatched,20,19,2,PA:8;TX:2;FL:2;CA:1;TN:1;MA:1;GA:1;DC:1,low
5493002CAA1SKNHHUI24,,,,unmatched,78,18,2,NY:7;PA:5;NJ:4;FL:2,low
54930065B0NVUO52TY13,,,,unmatched,52,14,2,NJ:5;PA:4;TN:3;FL:2,low
549300R0CN5YKL3VTP86,,,,unmatched,13,13,2,NY:9;FL:2;NJ:2,low
549300UG1DH7RQL41718,,,,unmatched,21,13,2,CA:3;MA:3;FL:2;NJ:2;NC:2;NY:1,low
5493002Z2Z7DV758IU60,,,,unmatched,15,10,2,FL:2;DC:2;NJ:1;TX:1;NC:1;PA:1;NY:1;GA:1,low
254900TNWPAJO9ECH811,,,,unmatched,55,42,1,PA:40;FL:1;NJ:1,low
549300F2GDWKJH3GMB47,,,,unmatched,68,22,1,DC:7;SC:4;PA:4;NJ:2;NC:2;TX:1;FL:1;CA:1,low
549300I7G0WB7Z0BCX80,,,,unmatched,22,18,1,TX:11;PA:3;FL:1;TN:1;NJ:1;MA:1,low
549300XRGNVNCISU8Q79,,,,unmatched,16,7,1,DC:2;NC:2;NJ:1;PA:1;FL:1,low
549300L7IR85QJ3SOP77,,,,unmatched,7,6,1,TX:3;NY:1;FL:1;NJ:1,low
984500AE53C2CD1BA542,,,,unmatched,6,6,1,NJ:3;PA:1;FL:1;TX:1,low
549300FUMS21JPQM1N03,,,,unmatched,8,5,1,TN:2;FL:1;GA:1;NJ:1,low
549300AQ83ZR1PW5DB53,,,,unmatched,4,3,1,TX:1;NJ:1;FL:1,low
549300U8DCOOTG96YM89,,,,unmatched,2,2,1,NJ:1;FL:1,low
5493001VQLW8QLFMIH76,,,,unmatched,49,49,0,NJ:49,low
549300SUW02WEKP4OP52,,,,unmatched,62,48,0,PA:45;NJ:3,low
2549004X2N6JAS9Z3C97,,,,unmatched,55,47,0,NJ:47,low
549300S6QGHHFR78KR45,,,,unmatched,54,44,0,NJ:44,low
25490040IBIKTOL1DJ85,,,,unmatched,41,41,0,PA:33;NJ:8,low
254900Q8CQK28JPFK147,,,,unmatched,46,41,0,PA:40;NJ:1,low
254900SBY94JVYQ1Y131,,,,unmatched,47,41,0,PA:38;NJ:3,low
549300VFP60F9IJ2SQ62,,,,unmatched,64,41,0,NJ:41,low
549300B7GCPQ437Y5E78,,,,unmatched,44,38,0,PA:32;NJ:6,low
549300YQIT31SHVP5K64,,,,unmatched,51,37,0,PA:29;NJ:8,low
2549000BVJ73CTA1IZ30,,,,unmatched,63,36,0,NJ:35;PA:1,low
549300K9D373DH6LF245,,,,unmatched,45,32,0,NJ:30;NC:1;NY:1,low
894500LIN378M3LLE796,,,,unmatched,78,32,0,NJ:32,low
5493008TK613NXC2EN84,,,,unmatched,43,29,0,NJ:29,low
549300XVCHXNN8R67U29,,,,unmatched,34,29,0,NY:28;NJ:1,low
254900PFOL1KDTRYWV11,,,,unmatched,41,28,0,NY:24;NJ:4,low
549300G86QJ4YLR90O89,,,,unmatched,35,28,0,NY:26;NJ:2,low
254900P44XJB3CPZ4V05,,,,unmatched,45,27,0,NJ:27,low
254900TZKHQ9DT85IC97,,,,unmatched,47,26,0,NJ:26,low
549300VQSHPYTNCOP496,,,,unmatched,38,25,0,NY:20;NJ:3;PA:1;CA:1,low
549300EMC7T53UNNNA58,,,,unmatched,30,24,0,NJ:22;NY:1;TX:1,low
549300J8HNLGP2HYNE66,,,,unmatched,71,24,0,DC:22;NJ:2,low
549300LFHSPQF8FQR548,,,,unmatched,36,22,0,NY:12;NJ:4;PA:2;SC:2;GA:1;CA:1,low
549300C1SBZVJTL6WB07,,,,unmatched,20,20,0,NJ:20,low
54930020CYU37Y05PR58,,,,unmatched,19,19,0,NJ:19,low
5493009TOEDMWVNG1442,,,,unmatched,54,19,0,PA:17;NJ:2,low
549300CJDUFKEK0WMB04,,,,unmatched,19,19,0,NY:11;NJ:6;GA:1;PA:1,low
549300L6BONVKN6UXC26,,,,unmatched,34,19,0,SC:11;NJ:4;GA:2;PA:2,low
549300P1ORVTMT2T7756,,,,unmatched,23,19,0,DC:16;TX:1;PA:1;NJ:1,low
NJ1Z0LLF4RLDWG2WCN80,,,,unmatched,17,17,0,CA:6;PA:3;GA:2;SC:2;TN:2;TX:1;NJ:1,low
254900KI0CM65KPBM547,,,,unmatched,15,12,0,NY:10;MA:1;NJ:1,low
549300FOO7XNZ1564N12,,,,unmatched,13,10,0,CA:8;NC:1;NJ:1,low
549300KGMXCXMVC0BO47,,,,unmatched,14,8,0,NC:5;NJ:1;TN:1;SC:1,low
254900CXHYTQMHXRX530,,,,unmatched,5,5,0,PA:3;NJ:2,low
254900O2VYWY7LKZ6T60,,,,unmatched,7,5,0,PA:3;NJ:2,low
5493002Z4GZF8C2F3T27,,,,unmatched,14,4,0,NC:1;SC:1;NY:1;NJ:1,low
98450057E3K708X9HP12,,,,unmatched,4,3,0,PA:2;NJ:1,low
254900SKRYMF38M2P535,,,,unmatched,1,1,0,NJ:1,low
