company_nmls_id,legal_name,source_families,source_record_keys
2751458,"ZENCA MORTGAGE, INC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8173|FL|NMLS|MBR|MBR8173
2751501,RNC FUNDING SOLUTIONS CORP,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8129|FL|NMLS|MBR|MBR8129
2751533,MONEDGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8139|FL|NMLS|MBR|MBR8139
2751892,HOUSING INVESTMENT ZONE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8138|FL|NMLS|MBR|MBR8138
275197,FIRST AMERICAN WHOLESALE LENDING CORP,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2185|FL|NMLS|MLD|MLD2185
275218,"CAMBRIDGE LENDING GROUP, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4140|FL|NMLS|MBR|MBR4140
2752340,HOMEPILOT LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8168|FL|NMLS|MBR|MBR8168
2752355,"CORE POINT PROCESSING, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8218|FL|NMLS|MBR|MBR8218
275236,LIBERTY MORTGAGE ASSOCIATES INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR151|FL|NMLS|MBR|MBR151
2752362,TRUELENDING GROUP CO.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8178|FL|NMLS|MBR|MBR8178
275237,"ATHAS CAPITAL GROUP, INC.",monthly_mld,FL|MONTHLY|MLD|MLD1729
2752624,OPUS DEI MORTGAGE CORPORATION,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8258|FL|NMLS|MBR|MBR8258
2752697,BNC LENDING GROUP LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8143|FL|NMLS|MBR|MBR8143
275280,"ACTIVE INSURANCE GROUP, INC",monthly_mbr,FL|MONTHLY|MBR|MBR537
2753351,S&I MORTGAGE SOLUTIONS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8141|FL|NMLS|MBR|MBR8141
2753474,LENDIX LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8431|FL|NMLS|MBR|MBR8431
2753550,CHRISTOPHER PHELPS PA,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8181|FL|NMLS|MBR|MBR8181
2753683,VERSATILE LENDING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8152|FL|NMLS|MBR|MBR8152
2753952,TGPL INC,nmls_prr,
2754,"MORTGAGE ASSISTANCE COMPANY, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR1050
2754028,UPLIFT MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8514|FL|NMLS|MBR|MBR8514
2754084,"LMP FINANCIAL, LEADING MORTGAGE PROFESSIONALS, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8215|FL|NMLS|MBR|MBR8215
2754457,MR CAPITAL FINANCE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8190|FL|NMLS|MBR|MBR8190
2754560,CHIEF FINANCIAL LOAN SERVICES LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8192|FL|NMLS|MBR|MBR8192
2755375,"MORTGAGE HOUZ, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8156|FL|NMLS|MBR|MBR8156
2755827,"ANA MORTGAGE, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8203|FL|NMLS|MBR|MBR8203
2755855,"FOCUS MORTGAGE, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2726|FL|NMLS|MLD|MLD2726
275599,"LBC SOLUTIONS, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR3799|FL|NMLS|MBR|MBR3799
2756,AMERICAN FEDERAL MORTGAGE CORPORATION,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1126|FL|NMLS|MLD|MLD1126
2756205,HORIZON LENDING GROUP LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8278|FL|NMLS|MBR|MBR8278
2756292,RUSSO MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8386|FL|NMLS|MBR|MBR8386
2756818,NUVORA MORTGAGE GROUP LLC,nmls_prr,
275688,REARDEN S INCORPORATED,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2454|FL|NMLS|MLD|MLD2454
275697,GLOBAL INTERNATIONAL LENDING GROUP INCORPORATED,monthly_mbr|monthly_mld,FL|MONTHLY|MLD|MLD1362|FL|MONTHLY|MLD|MLD648|FL|MONTHLY|MBR|MBR1592|FL|MONTHLY|MBR|MBR4202
2757781,THE MORTGAGE COPPER LLC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8163|FL|NMLS|MBR|MBR8163
2757853,VITESSE MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8368|FL|NMLS|MBR|MBR8368
2757908,AMERIBANC FINANCE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8224|FL|NMLS|MBR|MBR8224
2758127,DOMA LENDING CO.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8417|FL|NMLS|MBR|MBR8417
2758131,BEACON MORTGAGE & FUNDING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8302|FL|NMLS|MBR|MBR8302
2758507,"USA MORTGAGE PLAN, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8286|FL|NMLS|MBR|MBR8286
2758562,AILending.Com Inc,nmls_prr,
2758664,EQUITY ENGINE INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8169|FL|NMLS|MBR|MBR8169
2758763,JC INVESTOR FUNDING SOLUTION LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8157|FL|NMLS|MBR|MBR8157
2759109,HAPPY MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8179|FL|NMLS|MBR|MBR8179
275963,SHORE CAPITAL CORPORATION,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1627|FL|NMLS|MBR|MBR1627
275971,AAXY L.L.C.,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2505|FL|NMLS|MLD|MLD2505
2759722,MAGNOLIA PROCESSING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8252|FL|NMLS|MBR|MBR8252
275975,"GOOGAIN, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2241|FL|NMLS|MLD|MLD2241
275980,"LIGHTHOUSE MORTGAGE SERVICES, LLC",monthly_mbr|monthly_mld,FL|MONTHLY|MLD|MLD1458|FL|MONTHLY|MBR|MBR238
2759999,MORTGAGE VETERANS LLC,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2788|FL|MONTHLY|MBR|MBR8443|FL|NMLS|MLD|MLD2788
276004,"QUEEN CITY MORTGAGE COMPANY, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8370|FL|NMLS|MBR|MBR8370
2760206,LANDMARK CORPORATION,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8239|FL|NMLS|MBR|MBR8239
2760857,NORTHSTAR V LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8199|FL|NMLS|MBR|MBR8199
2761,"JERSEY MORTGAGE COMPANY OF NEW JERSEY, INC.",monthly_mld,FL|MONTHLY|MLD|MLD674
2761148,PRIME MORTGAGE AI LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8250|FL|NMLS|MBR|MBR8250
276161,SOUTHWIND MORTGAGE INC,monthly_mbr,FL|MONTHLY|MBR|MBR301
2762052,TRINITY LENDING COMPANY LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8466|FL|NMLS|MBR|MBR8466
2762291,UNSTOPPABLE HOME LOANS INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8207|FL|NMLS|MBR|MBR8207
2762317,M&J16S FINANCIALS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8198|FL|NMLS|MBR|MBR8198
2762486,MMM LENDING GROUP LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8410|FL|NMLS|MBR|MBR8410
2762531,Atlas Lending LLC,nmls_prr,
2763344,NEW HILAND INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8528|FL|NMLS|MBR|MBR8528
2763379,"BRIC COLLECTIVE, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8718|FL|NMLS|MBR|MBR8718
2764,"TOTAL MORTGAGE SERVICES, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD345|FL|MONTHLY|MLD|MLD925|FL|NMLS|MLS|MLD925
2764047,"FRONT DOOR HOME LOANS, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8623|FL|NMLS|MBR|MBR8623
2764131,"CMM HOLDINGS, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8384|FL|NMLS|MBR|MBR8384
2764169,"AMDK LOAN PARTNERS, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8187|FL|NMLS|MBR|MBR8187
276457,"CREEKSIDE MORTGAGE SERVICES, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR797|FL|NMLS|MBR|MBR797
2764660,COVENANT CAPITAL FUNDING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8188|FL|NMLS|MBR|MBR8188
2765408,"MODLEND, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8308|FL|NMLS|MBR|MBR8308
276593,"FIRST INTEGRITY MORTGAGE SERVICES, INC.",monthly_mld,FL|MONTHLY|MLD|MLD2210
2766160,CAPITAL COAST FINANCIAL LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8350|FL|NMLS|MBR|MBR8350
2766544,HOME LOAN ADVISORS LLC,monthly_mbr,FL|MONTHLY|MBR|MBR8438
276689,AN OPPORTUNE INC,monthly_mbr,FL|MONTHLY|MBR|MBR4281
2767,FREEDOM MORTGAGE CORPORATION,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD185|FL|MONTHLY|MLD|MLD436|FL|NMLS|MLS|MLD185
2767456,MAMBA CAPITAL LENDING INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8434|FL|NMLS|MBR|MBR8434
2767457,"SECURE STEP MORTGAGE, CORP",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8223|FL|NMLS|MBR|MBR8223
276777,"NATIONWIDE MORTGAGE & REALTY, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2280|FL|NMLS|MBR|MBR2280
276805,"PINE HILL MORTGAGE GROUP, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4716|FL|NMLS|MBR|MBR4716
2768587,SLS PROCESSING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8607|FL|NMLS|MBR|MBR8607
2768834,MOTA MORTGAGE CENTER LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8291|FL|NMLS|MBR|MBR8291
2769266,DIVERSIFIED REAL ESTATE & LOANS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8219|FL|NMLS|MBR|MBR8219
2769597,"INSPIRED HOME LOANS, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8200|FL|NMLS|MBR|MBR8200
2769672,Focus Home Mortgage Inc.,nmls_prr,
2769678,FUNDHOUSE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8510|FL|NMLS|MBR|MBR8510
2769679,LIGHTHOUSE LENDING GROUP LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8246|FL|NMLS|MBR|MBR8246
2770101,ROCKLAND CAPITAL MORTGAGE GROUP LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8304|FL|NMLS|MBR|MBR8304
2771,"HOME SERVICING, LLC",monthly_mld,FL|MONTHLY|MLD|MLD171|FL|MONTHLY|MLD|MLD187
2771161,NOT YOUR DADDYS REHAB LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8249|FL|NMLS|MBR|MBR8249
2771366,FINISH LINE MORTGAGE CORP,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2807|FL|NMLS|MLD|MLD2807
2771548,"APFINITY MORTGAGE, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8275|FL|NMLS|MBR|MBR8275
2771688,READY LEND LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8397|FL|NMLS|MBR|MBR8397
2771910,ATHENA AI HOLDINGS INC.,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2756|FL|NMLS|MLD|MLD2756
2772,"MONEY MARKET MORTGAGE, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR7355|FL|NMLS|MBR|MBR7355
2772235,BRIGHTGATE MORTGAGE INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8232|FL|NMLS|MBR|MBR8232
2772777,CASTLE SIGNATURE LENDING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8225|FL|NMLS|MBR|MBR8225
2773243,LOAN PILOT,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8511|FL|NMLS|MBR|MBR8511
2773255,VECTOR HOME LOANS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8318|FL|NMLS|MBR|MBR8318
2773261,THE LENDING GALLERY LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8254|FL|NMLS|MBR|MBR8254
277329,FIRST AMERICAN MORTGAGE CORPORATION,monthly_mbr,FL|MONTHLY|MBR|MBR5620
2774172,DREAMIT MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8237|FL|NMLS|MBR|MBR8237
2775140,LUXE CAPITAL MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8616|FL|NMLS|MBR|MBR8616
2775674,HORIZON HOME FINANCING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8226|FL|NMLS|MBR|MBR8226
2775697,CLEAR PATH CLOSINGS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8274|FL|NMLS|MBR|MBR8274
277676,"AMERICAN HERITAGE CAPITAL, LP",monthly_mld,FL|MONTHLY|MLD|MLD186
2776792,CONECTA HOME MORTGAGE INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8491|FL|NMLS|MBR|MBR8491
2776929,GUIDON MORTGAGE GROUP LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8303|FL|NMLS|MBR|MBR8303
2778011,HOD VEHADAR LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8251|FL|NMLS|MBR|MBR8251
2778307,"Sympli Mortgage of the Emerald Coast, LLC",nmls_prr,
2778321,ROCKLEY,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8710|FL|NMLS|MBR|MBR8710
2778334,"BRIGHTSHORE MORTGAGE, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2818|FL|NMLS|MLS|MLD2818
2778343,MORTGAGE PROFESSIONAL ASSOCIATES INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8388|FL|NMLS|MBR|MBR8388
2778432,PRIORITY MORTGAGES FLORIDA LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8267|FL|NMLS|MBR|MBR8267
2778443,"GRAINTREE HOME LENDING, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2779|FL|NMLS|MLD|MLD2779
2778797,HIGHTIDE PROCESSING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8245|FL|NMLS|MBR|MBR8245
2779007,"NEXT PHASE HOME LOANS, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8273|FL|NMLS|MBR|MBR8273
2779023,"BAUTISTA REAL ESTATE & LENDING PARTNERS, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8501|FL|NMLS|MBR|MBR8501
2779172,"WISEPATH MORTGAGE, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8451|FL|NMLS|MBR|MBR8451
2779392,"KONTRA INVESTMENTS, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8243|FL|NMLS|MBR|MBR8243
2780046,MYFIN LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8282|FL|NMLS|MBR|MBR8282
27801,1ST OPTION FINANCIAL LLC,monthly_mld,FL|MONTHLY|MLD|MLD352
2780324,"EVERGREEN CAPITAL GROUP, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8390|FL|NMLS|MBR|MBR8390
2780991,LENDWORKZ LLC,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2722|FL|NMLS|MLD|MLD2722
2781191,RENAISSANCE MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8256|FL|NMLS|MBR|MBR8256
2781584,"EVOLUTE, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8301|FL|NMLS|MBR|MBR8301
278185,"MFS MORTGAGE SERVICE, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2741|FL|NMLS|MBR|MBR2741
27820,"1ST SIGNATURE LENDING, LLC",monthly_mld,FL|MONTHLY|MLD|MLD1243
2782105,NATIONWIDE MORTGAGE SOLUTIONS CORP.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8420|FL|NMLS|MBR|MBR8420
2782181,"LUCENT MANAGEMENT GROUP, CORPORATION",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8396|FL|NMLS|MBR|MBR8396
278221,LEND TO AMERICA INC,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2553|FL|MONTHLY|MBR|MBR4132|FL|NMLS|MLD|MLD2553
2782376,KAI LENDING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8464|FL|NMLS|MBR|MBR8464
278275,CITIZENS MORTGAGE GROUP INC.,monthly_mbr,FL|MONTHLY|MBR|MBR10
27830,"AGES MORTGAGE, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1439|FL|MONTHLY|MLD|MLD1440|FL|NMLS|MLS|MLD1439
2783231,"SIMPLICITY HOME LOANS, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8362|FL|NMLS|MBR|MBR8362
2783382,CK MORTGAGE LLC,nmls_prr,
2783431,VISTO MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8300|FL|NMLS|MBR|MBR8300
278345,KEYS FINANCIAL MORTGAGE CORP.,monthly_mbr,FL|MONTHLY|MBR|MBR15
2783466,"IGNITE BAY LENDING, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8361|FL|NMLS|MBR|MBR8361
2783717,DIRECT PATH MORTGAGE LLC,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2806|FL|MONTHLY|MBR|MBR8311|FL|NMLS|MLD|MLD2806
278410,"ADVISORNET MORTGAGE, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR598
278417,"LIFETREE LENDING, LLC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2805|FL|NMLS|MBR|MBR2805
2784890,TMAC MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8435|FL|NMLS|MBR|MBR8435
2784913,BOLT HOME LOANS LLC,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2748|FL|NMLS|MLD|MLD2748
2786218,HAVEN LENDING CO LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8340|FL|NMLS|MBR|MBR8340
2786382,LOAN STRATEGISTS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8651|FL|NMLS|MBR|MBR8651
2787365,VELOCITY FINANCE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8293|FL|NMLS|MBR|MBR8293
278748,BARCLAY BUTLER FINANCIAL INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1242|FL|NMLS|MBR|MBR1242
2787497,"ZAHARAKIS MORTGAGE GROUP, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8280|FL|NMLS|MBR|MBR8280
2787765,FLORIDA ENTRY FINANCIAL SERVICES CORP.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8338|FL|NMLS|MBR|MBR8338
2788468,"ARENA MORTGAGE, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2759|FL|NMLS|MLD|MLD2759
278891,AMERICAN FIRST BANCORP INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1034|FL|NMLS|MBR|MBR1034
2788931,PROVINCE LENDING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8381|FL|NMLS|MBR|MBR8381
278908,"GOLDEN WEST ALLIANCE, INC.",monthly_mld,FL|MONTHLY|MLD|MLD2159
2789535,"CRESTMARK LENDING, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8439|FL|NMLS|MBR|MBR8439
2789634,MAESTRO TECH INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8633|FL|NMLS|MBR|MBR8633
2789881,MATRIX CAPITAL GROUP INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8487|FL|NMLS|MBR|MBR8487
2789963,CASA NOVA LENDING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8306|FL|NMLS|MBR|MBR8306
2790673,"MORTGAGE FRIEND, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8399|FL|NMLS|MBR|MBR8399
2790801,MTG HOME LOANS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8372|FL|NMLS|MBR|MBR8372
2790803,THE MORTGAGE LEADERS GROUP LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8326|FL|NMLS|MBR|MBR8326
2790853,NUBEXUS CAPITAL MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8358|FL|NMLS|MBR|MBR8358
2791086,NORTHGATE MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8477|FL|NMLS|MBR|MBR8477
2791163,AFEX MORTGAGE LLC,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2745|FL|NMLS|MLD|MLD2745
279156,"FLORIDA PREFERRED MORTGAGE, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR651
2791755,ESPINOSA CAPITAL & REALTY INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8509|FL|NMLS|MBR|MBR8509
2791803,LOANWORKS FINANCIAL LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8346|FL|NMLS|MBR|MBR8346
2791817,ANIDHAN MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8526|FL|NMLS|MBR|MBR8526
2792741,PHOENICIAN FUNDING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8313|FL|NMLS|MBR|MBR8313
2792970,"SUNSHINE LENDING, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2765|FL|NMLS|MLD|MLD2765
2793217,"ATHENS CLASSIC MORTGAGE, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8419|FL|NMLS|MBR|MBR8419
2793400,EMEN LOANS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8441|FL|NMLS|MBR|MBR8441
2793566,PLUMINK DEVELOPMENT GROUP LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8322|FL|NMLS|MBR|MBR8322
2793908,MAXIMUM LENDING CO LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8332|FL|NMLS|MBR|MBR8332
2793967,PROSPERA LENDING CORPORATION,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8383|FL|NMLS|MBR|MBR8383
2794803,KING MORTGAGE GROUP LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8356|FL|NMLS|MBR|MBR8356
2794899,SLATE MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8375|FL|NMLS|MBR|MBR8375
2794927,MOJO FINANCE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8535|FL|NMLS|MBR|MBR8535
2795080,PREMIER SELECTIONS PROCESSING COMPANY,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8377|FL|NMLS|MBR|MBR8377
2795436,MCKENZIE CAPITAL GROUP LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8355|FL|NMLS|MBR|MBR8355
2795720,FORMULA BAIN LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8612|FL|NMLS|MBR|MBR8612
2795914,RESILIENCE INTERNATIONAL LENDING INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8364|FL|NMLS|MBR|MBR8364
2796610,RATESPEDIA LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8343|FL|NMLS|MBR|MBR8343
2796623,GREENLINE MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8530|FL|NMLS|MBR|MBR8530
279675,"FIRST COSMOPOLITAN MORTGAGE, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1845|FL|NMLS|MBR|MBR1845
2796890,"360 ACQUISITIONS, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2792|FL|NMLS|MLD|MLD2792
2797118,"ZEALTY MORTGAGE OF FLORIDA, L.L.C.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8468|FL|NMLS|MBR|MBR8468
2797296,8TWELVE MORTGAGE US INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8374|FL|NMLS|MBR|MBR8374
2797895,HOUSE2HOME MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8472|FL|NMLS|MBR|MBR8472
279839,FIRST TRUST MORTGAGE CORP,monthly_mbr|monthly_mld,FL|MONTHLY|MLD|MLD588|FL|MONTHLY|MBR|MBR1175
2799257,"HMCO, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8425|FL|NMLS|MBR|MBR8425
2800447,RED MOUNTAIN FINANCIAL CONSULTING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8500|FL|NMLS|MBR|MBR8500
2800690,"INNERBLOOM MORTGAGE GROUP, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8538|FL|NMLS|MBR|MBR8538
