lei,institution_name,nmls_id,our_lender_slug,match_status,total_applications,total_originations,fl_originations,states_with_originations,priority_match
54930039IUN6515TBG78,,,,unmatched,1662,1206,47,GA:517;NY:292;TX:167;NJ:103;CA:52;FL:47;PA:13;SC:5,high
254900YPPMV9UM5FUW09,,,,unmatched,903,624,47,NC:334;DC:91;GA:80;FL:47;TX:15;PA:15;TN:15;CA:11,high
COINQMNIM6RBU631DD85,,,,unmatched,527,271,46,TX:71;FL:46;CA:32;TN:26;NC:26;GA:18;SC:17;PA:14,high
549300K6K2IS7FRS7S09,,,,unmatched,402,241,46,FL:46;TX:42;CA:31;NC:31;GA:20;SC:19;NJ:13;PA:13,high
549300V8CF81JGIV7038,,,,unmatched,233,201,46,TN:104;FL:46;TX:15;SC:14;CA:12;GA:7;NC:2;PA:1,high
549300MUXFVZKH4XLG17,,,,unmatched,2289,1551,45,CA:677;TX:490;NC:102;GA:102;SC:93;FL:45;TN:41;PA:1,high
549300TB3TMP4RV5T078,,,,unmatched,1255,974,45,MA:652;TX:189;FL:45;SC:33;PA:24;NJ:15;NC:14;TN:2,high
549300R4F5COFJE0DN81,,,,unmatched,1255,651,44,CA:531;FL:44;TX:33;TN:14;GA:9;NC:8;NJ:5;SC:4,high
5493000H6DFDDJRORG89,,,,unmatched,1568,501,44,CA:208;TX:79;NJ:60;FL:44;NC:43;SC:25;TN:22;MA:16,high
5493007L4GYNO2PUBS09,,,,unmatched,1340,486,44,TX:156;GA:146;PA:65;FL:44;NJ:35;CA:17;NC:13;SC:6,high
549300FFVDRROF85IC57,,,,unmatched,6081,468,43,TX:149;NY:106;PA:95;SC:54;FL:43;GA:12;NJ:9,high
254900P7WLDQD9IUL038,,,,unmatched,861,404,43,MA:184;FL:43;GA:41;NC:32;CA:29;SC:20;TN:13;TX:12,high
213800KVD76WKI6PN868,,,,unmatched,585,339,43,NC:215;FL:43;SC:39;GA:26;PA:10;DC:6,high
5493002N5168AC238149,,,,unmatched,3428,2499,42,NJ:2071;PA:289;FL:42;TX:26;NY:25;NC:17;SC:12;TN:9,high
549300HIVO8XPBPNVG69,,,,unmatched,397,254,42,CA:131;TX:57;FL:42;PA:12;NC:5;TN:5;NJ:1;SC:1,high
5493003X6Y6JGJKHPA25,,,,unmatched,1081,729,41,NY:609;FL:41;NJ:25;CA:16;PA:16;NC:8;SC:5;TN:4,high
549300T61O0X0RJMQ375,,,,unmatched,510,293,41,CA:55;TX:47;FL:41;NJ:39;NC:32;MA:20;TN:19;GA:16,high
549300MQEDQYDJR8CP22,,,,unmatched,622,268,41,FL:41;TX:41;GA:36;TN:27;CA:24;NJ:22;NY:22;PA:20,high
549300SBA6BX8HZZF585,,,,unmatched,1048,786,40,CA:565;TX:100;GA:55;FL:40;MA:23;PA:2;NY:1,high
549300ASFUWYQO0RW077,,,,unmatched,354,277,40,NY:51;TX:49;FL:40;NJ:31;NC:26;PA:21;SC:19;GA:17,high
549300WK15ESCDNJ5M35,,,,unmatched,3114,2177,38,NC:1002;NY:787;PA:214;SC:112;FL:38;NJ:12;MA:7;TN:4,high
984500RF83EA742B5589,,,,unmatched,529,315,38,TX:49;TN:49;NJ:46;FL:38;CA:33;PA:28;NY:26;NC:20,high
549300DAUXQ2DCY4H838,,,,unmatched,1116,795,37,MA:674;NJ:68;FL:37;NC:8;PA:5;SC:3,high
5493009D2COWW65B8673,,,,unmatched,704,315,37,CA:250;FL:37;TX:7;SC:4;NY:4;TN:3;PA:3;DC:2,high
549300LXKO1O7CSK5J52,,,,unmatched,1186,947,36,TX:675;TN:129;NC:44;SC:37;FL:36;GA:17;CA:5;PA:4,high
54930077D8KXQADF5Q23,,,,unmatched,404,306,36,TN:262;FL:36;NC:3;SC:2;PA:1;MA:1;TX:1,high
254900TM81D0YC1B9584,,,,unmatched,1308,1161,35,NY:576;PA:215;GA:204;NJ:60;FL:35;TX:29;NC:14;SC:12,high
549300HCNXMTNGIMAR91,,,,unmatched,1291,934,34,NY:244;NJ:232;MA:167;NC:67;GA:44;CA:41;DC:35;FL:34,high
2549009X2AG1P20YAJ63,,,,unmatched,1435,479,34,CA:299;NY:38;FL:34;TX:23;NJ:19;NC:13;GA:13;TN:13,high
254900378RFGMBEKAF12,,,,unmatched,538,315,34,NC:109;GA:38;TX:37;FL:34;SC:33;TN:32;CA:19;PA:7,high
MMO6VV34TNP4Z1T8NG83,,,,unmatched,352,285,34,NC:109;GA:68;SC:64;FL:34;TX:8;NY:1;PA:1,high
254900A1LV2U6NM10498,,,,unmatched,482,337,33,CA:235;FL:33;NC:14;PA:13;TX:13;GA:11;TN:8;NY:5,high
549300ZOBXG0DT4I6U54,,,,unmatched,430,278,33,NJ:176;NY:45;FL:33;PA:16;TX:4;GA:1;NC:1;SC:1,high
593C3GZG957YOJPS2Z63,,,,unmatched,4770,2957,32,CA:2576;NY:146;TN:73;NJ:35;FL:32;TX:23;MA:16;GA:14,high
2549004CU9LAM5CYA280,,,,unmatched,960,668,32,NJ:315;TX:84;NC:80;PA:40;CA:40;FL:32;GA:29;SC:17,high
635400IW1QMK3FNFF894,,,,unmatched,1267,976,31,PA:652;NJ:226;FL:31;NC:22;SC:11;GA:10;DC:9;NY:5,high
549300YD7XJM19TH5O82,,,,unmatched,497,290,31,CA:124;TX:42;TN:38;FL:31;NC:25;GA:16;SC:6;MA:3,high
QGPGHQ1ENZOOLJRFTH41,,,,unmatched,1089,749,30,PA:657;FL:30;TN:22;DC:17;SC:10;NC:5;GA:3;TX:2,high
5493002QRULT2T40BH09,,,,unmatched,742,317,30,CA:186;TX:51;FL:30;TN:14;GA:10;NC:8;NJ:8;MA:3,high
549300I1HK1BBZLKOB84,,,,unmatched,396,275,30,TX:111;CA:55;FL:30;NY:27;NJ:17;NC:8;GA:8;SC:6,high
5493005NU5BA00C1N451,,,,unmatched,364,258,30,TN:209;FL:30;SC:6;GA:5;NC:5;TX:2;PA:1,high
984500P059VACEAAFA22,,,,unmatched,625,372,28,TX:127;NC:111;CA:38;FL:28;GA:24;SC:19;TN:12;PA:10,high
549300OYEKEORA1GI088,,,,unmatched,1168,910,27,NC:659;TX:92;SC:80;TN:27;FL:27;GA:18;PA:4;CA:2,high
5493002JA8HUVL2CRT33,,,,unmatched,431,289,27,NJ:87;PA:76;NC:56;FL:27;NY:19;TX:18;SC:3;GA:1,high
5493008VCYW25D52ZC98,,,,unmatched,1533,1018,26,NY:595;NJ:351;PA:43;FL:26;CA:3,high
549300VVH8HHFMWL8536,,,,unmatched,1662,1122,25,TX:529;CA:513;FL:25;TN:12;SC:9;NC:9;GA:9;PA:8,high
549300IJO7NO6VDZPD35,,,,unmatched,995,719,25,TX:660;FL:25;PA:19;NC:6;GA:3;SC:2;TN:2;DC:2,high
VNOO6EITDJ2YUEBMSZ83,,,,unmatched,413,200,25,TX:102;CA:52;FL:25;TN:5;NC:5;SC:4;MA:3;PA:2,high
549300BHPLBG0CXKTL06,,,,unmatched,2160,1466,24,PA:1409;FL:24;NC:17;CA:4;NJ:4;GA:3;SC:2;MA:1,high
HIDXEG9BLUJZKBGUT764,,,,unmatched,463,331,24,DC:220;FL:24;CA:20;NC:12;MA:11;PA:10;TX:8;NJ:8,high
549300EL87GZMCVX0Q34,,,,unmatched,887,646,23,NJ:563;NY:28;FL:23;PA:16;SC:5;TX:4;MA:3;NC:3,high
549300EFCZM6KD6B8K69,,,,unmatched,1491,1055,22,NJ:593;PA:165;TX:120;TN:32;NC:30;NY:30;FL:22;GA:20,high
5493006RIR31ORKYB608,,,,unmatched,889,617,22,CA:395;TX:133;TN:28;GA:27;FL:22;NC:3;SC:2;MA:2,high
549300ZTT08EKQRVTR15,,,,unmatched,746,502,22,NC:317;DC:96;FL:22;SC:20;PA:18;GA:11;TN:11;TX:3,high
549300RUKY2I2HQ2AI44,,,,unmatched,530,291,22,NJ:146;NY:86;PA:37;FL:22,high
254900I68BOSEM149Q58,,,,unmatched,756,534,21,TX:354;NC:85;CA:49;FL:21;GA:10;SC:5;NJ:5;DC:2,high
549300F1COXL6UBFCP55,,,,unmatched,553,498,21,NY:448;FL:21;NJ:19;TX:5;PA:3;NC:1;MA:1,high
2549005Q4HZ55QX7YC64,,,,unmatched,646,496,21,CA:249;TX:151;FL:21;NC:18;MA:14;DC:10;NJ:8;PA:7,high
549300SY0ZRUCS4CSY07,,,,unmatched,516,336,21,NY:86;NJ:63;CA:40;PA:33;DC:30;GA:25;FL:21;NC:16,high
5493006VCMZ998IGOO33,,,,unmatched,2297,1769,20,NJ:1223;SC:362;PA:115;NC:28;FL:20;GA:14;MA:3;TX:3,high
549300Y7G2MW6V1OR474,,,,unmatched,975,737,20,PA:594;NC:82;FL:20;TX:15;TN:13;SC:8;GA:4;MA:1,high
549300PKEQ3Q9S0IXW76,,,,unmatched,1074,621,20,NC:475;PA:58;SC:25;FL:20;CA:17;TN:10;GA:6;MA:4,high
549300U4FBW37LFHW771,,,,unmatched,691,464,20,NY:258;NJ:165;FL:20;PA:6;CA:5;SC:4;TX:2;NC:2,high
549300ZS1TR1B4LHX377,,,,unmatched,1244,862,19,CA:774;TX:45;TN:20;FL:19;GA:2;SC:1;PA:1,high
254900U1OBL1MC6M6518,,,,unmatched,616,516,19,PA:364;NJ:82;TX:19;FL:19;NC:10;SC:6;TN:5;MA:4,high
2549001NJY765EZWDI06,,,,unmatched,683,432,19,NY:325;NJ:32;PA:20;MA:19;FL:19;TX:7;SC:5;NC:3,high
549300PXIFIEPL7D7R86,,,,unmatched,430,290,19,TN:123;NJ:66;TX:40;FL:19;GA:13;NC:8;SC:8;NY:7,high
5493008SP1FN4D81IS17,,,,unmatched,277,222,19,TX:79;CA:49;NC:30;FL:19;NJ:10;NY:8;TN:8;GA:6,high
549300MSU5WVAU4ZN645,,,,unmatched,4704,3327,18,PA:3102;SC:71;GA:59;NC:50;FL:18;TN:13;MA:8;NJ:3,high
549300IPUHFA5O769M51,,,,unmatched,924,712,18,CA:437;DC:125;TX:87;FL:18;TN:10;NC:8;GA:7;PA:6,high
549300N5GF79IZ5Y7G10,,,,unmatched,4324,2297,17,PA:1847;NJ:415;FL:17;SC:7;NY:5;NC:4;CA:2,high
549300IKS3MMB5YK6T18,,,,unmatched,1961,1386,17,CA:1195;NY:116;FL:17;NJ:12;GA:10;TX:9;NC:9;TN:8,high
2549003GSJF52BBIBW81,,,,unmatched,548,417,17,PA:365;NJ:35;FL:17,high
549300QY4UCP33T94N09,,,,unmatched,457,313,17,NY:240;PA:32;FL:17;NJ:15;SC:7;NC:1;MA:1,high
54930044OSTKOJMHF287,,,,unmatched,396,284,17,DC:145;PA:37;NC:31;FL:17;SC:13;NJ:9;NY:9;TX:6,high
254900JH11ROOV921P96,,,,unmatched,1886,1335,16,CA:1259;TX:42;FL:16;PA:9;TN:5;GA:2;SC:1;MA:1,high
FU7RSW4CQQY98A2O7J66,,,,unmatched,2615,1192,16,TX:1139;FL:16;CA:12;NC:10;GA:4;SC:3;TN:2;MA:2,high
549300MKOZ81ZWTNKB12,,,,unmatched,1561,1043,16,NC:419;SC:220;GA:197;DC:110;PA:77;FL:16;NJ:2;TX:2,high
337KMNHEWWWR6B7Q7W10,,,,unmatched,1283,1018,16,CA:535;TX:385;NY:24;FL:16;TN:14;NC:12;GA:11;PA:8,high
549300A0SVCQJPHVGV20,,,,unmatched,1020,713,16,TX:361;TN:309;FL:16;NJ:13;GA:7;PA:4;NC:3,high
549300XOOL3OJTITCV30,,,,unmatched,4331,2365,15,PA:2255;NJ:93;FL:15;SC:1;NC:1,high
549300NBFK4GO76FTE84,,,,unmatched,1970,1582,15,PA:1227;NY:320;FL:15;SC:12;TN:3;NC:3;NJ:2,high
549300TCY9QY8BRDQJ12,,,,unmatched,1124,753,15,NY:546;NJ:85;TN:53;GA:16;FL:15;PA:14;NC:11;TX:6,high
2549008TT6UNYR7AXF54,,,,unmatched,1073,677,15,TX:487;CA:113;NC:33;FL:15;NJ:8;GA:8;TN:8;PA:3,high
549300FOXIQQV5UZD367,,,,unmatched,807,622,15,NC:467;SC:130;FL:15;DC:3;TN:3;GA:2;PA:1;NJ:1,high
WV0OVGBTLUP1XIUJE722,,,,unmatched,2559,1435,14,MA:616;NY:564;NJ:215;PA:21;FL:14;CA:3;SC:1;DC:1,high
254900L0MIAM922ZEC34,,,,unmatched,1338,872,14,PA:773;NJ:82;FL:14;NC:1;SC:1;TN:1,high
254900RFZH9I62FGU045,,,,unmatched,511,393,14,TX:362;FL:14;GA:7;NC:4;PA:3;TN:2;SC:1,high
549300JGK6WNKYXQ0821,,,,unmatched,1327,375,14,GA:324;NC:18;FL:14;SC:6;TN:6;PA:4;NY:2;TX:1,high
254900IRE136HFEI2562,,,,unmatched,393,254,14,NY:188;NJ:22;CA:17;FL:14;MA:4;NC:3;PA:3;TN:2,high
549300DDLYW49R2HCV81,,,,unmatched,5329,3345,13,TN:2854;TX:392;NC:37;GA:21;SC:17;FL:13;CA:5;PA:3,high
549300YKTME1U7Z0UN20,,,,unmatched,4309,3126,13,NY:3103;FL:13;PA:6;NC:2;SC:2,high
254900RQX8N4HXJIDK44,,,,unmatched,2299,1762,13,CA:1607;NC:37;TN:29;GA:23;PA:19;SC:18;TX:16;FL:13,high
549300TQWW6MLVH6KY61,,,,unmatched,2680,1678,13,NC:1562;GA:46;SC:33;FL:13;PA:11;NJ:10;CA:2;DC:1,high
549300LBK5BTNFKZJD14,,,,unmatched,2275,1622,13,PA:1531;NJ:66;FL:13;SC:6;NC:3;NY:2;GA:1,high
549300SYR11CYON0JE74,,,,unmatched,821,619,13,MA:597;FL:13;SC:4;NJ:2;NC:2;PA:1,high
549300DW87L2IZ7ZHF47,,,,unmatched,745,438,13,NJ:283;NY:78;PA:37;TX:17;FL:13;NC:5;GA:2;SC:2,high
549300R22XCNNGVXRO22,,,,unmatched,494,393,13,PA:211;NY:117;NJ:50;FL:13;TX:1;DC:1,high
VN1JLT1F3FLLVN3FZG89,,,,unmatched,5429,3244,12,PA:3223;FL:12;NC:3;GA:2;TX:1;TN:1;NJ:1;SC:1,high
549300DMHEHNYZ2OLB41,,,,unmatched,4106,2647,12,TX:2615;FL:12;CA:6;TN:2;SC:2;GA:2;MA:2;PA:2,high
5493007XAKU2Q6LGXD23,,,,unmatched,2149,1495,12,TX:1306;NC:135;TN:19;FL:12;SC:9;GA:7;MA:4;PA:3,high
549300CEHN5CVC6INV48,,,,unmatched,599,375,12,SC:235;NC:119;FL:12;TN:3;GA:3;TX:1;NY:1;PA:1,high
549300NZ2IPWRMLAYZ30,,,,unmatched,459,319,12,NY:256;MA:35;FL:12;NJ:6;SC:4;NC:3;PA:2;GA:1,high
254900ZELVKWROFNEC29,,,,unmatched,599,384,11,PA:297;NJ:53;GA:11;FL:11;NC:6;MA:2;CA:2;TN:1,high
549300BWFA5UY7H4WJ62,,,,unmatched,318,238,10,NC:198;SC:19;FL:10;GA:4;PA:3;TN:2;DC:2,high
5493000OM9RKJW8W5K82,,,,unmatched,3811,2739,9,CA:2287;GA:196;TN:176;SC:33;TX:18;NC:16;FL:9;PA:3,high
54930062IKKOJW3K8L94,,,,unmatched,4283,2486,9,PA:2241;NJ:236;FL:9,high
549300BTTR873E71L054,,,,unmatched,1877,1442,9,NC:752;SC:311;PA:187;TX:172;FL:9;GA:7;TN:3;NJ:1,high
5493004NH61PL6YYNH25,,,,unmatched,2439,1293,8,NJ:1180;NY:56;PA:48;FL:8;TN:1,high
5493001CM06UK2XY3I18,,,,unmatched,1724,1023,8,PA:949;NJ:63;FL:8;SC:1;NY:1;GA:1,high
5493009Y8ROUG903AQ21,,,,unmatched,1198,906,8,CA:849;TX:9;NY:8;FL:8;PA:7;GA:6;MA:5;NC:5,high
R7JQ9JTCFHXBQU4XIT26,,,,unmatched,1144,719,8,PA:628;NJ:78;FL:8;GA:2;NC:1;TX:1;TN:1,high
5493003B2LEGQHDWRN55,,,,unmatched,1178,696,8,MA:652;NJ:9;CA:9;FL:8;NC:8;SC:5;GA:3;PA:1,high
549300DT7WZ1SOTNFJ62,,,,unmatched,750,414,8,CA:379;TX:14;FL:8;TN:3;NC:3;GA:3;PA:2;SC:1,high
549300BTFTXJ72LSIY30,,,,unmatched,256,256,8,NJ:197;PA:51;FL:8,high
549300DYB1ZT3UOGPL20,,,,unmatched,2431,1347,7,PA:1161;NJ:176;FL:7;SC:2;NC:1,high
54930002O9LLXKR6TF11,,,,unmatched,1398,849,7,CA:774;TX:21;GA:20;TN:12;FL:7;PA:5;NC:5;SC:3,high
549300F570XAWYN8Z237,,,,unmatched,1060,748,7,NY:494;CA:111;NJ:71;GA:16;PA:14;TX:13;NC:9;FL:7,high
549300YM15OICCNPH537,,,,unmatched,349,248,7,NJ:171;NY:45;PA:12;FL:7;NC:4;GA:4;SC:3;TN:2,high
DZC62HF6UIZYJ08V1J90,,,,unmatched,6952,4550,6,PA:3211;NJ:1233;DC:70;NC:24;FL:6;SC:4;NY:1;TN:1,high
LVR1UQE8OOCO93IHEB52,,,,unmatched,4866,3442,6,PA:2412;NY:1021;FL:6;TN:2;GA:1,high
MCXHCL35UUWDZK7NCQ61,,,,unmatched,3855,2469,6,PA:2442;NJ:15;FL:6;SC:2;GA:2;MA:1;TN:1,high
549300ZGZ9WQMJLEPH17,,,,unmatched,2087,1766,6,NY:1691;NJ:61;PA:8;FL:6,high
5493002PR22PLR6S8J02,,,,unmatched,978,761,6,PA:743;NJ:9;FL:6;NC:2;NY:1,high
5493005ZSV53K4M63M18,,,,unmatched,505,439,6,NY:351;PA:61;NJ:15;FL:6;NC:3;SC:2;CA:1,high
549300FNQXUCMCVLKL76,,,,unmatched,515,379,6,NJ:325;PA:27;NY:20;FL:6;MA:1,high
5493009RSCJ6Y7LUWJ31,,,,unmatched,242,242,6,PA:192;CA:11;NJ:9;TX:8;NC:7;FL:6;GA:4;TN:3,high
549300SWKVL60SKWK981,,,,unmatched,10931,6402,5,PA:6367;NJ:18;SC:5;NC:5;FL:5;GA:1;NY:1,high
5493000GQ5D5YW5QID32,,,,unmatched,1727,1420,5,PA:1400;NJ:14;FL:5;SC:1,high
549300D1PL8LHKCBST97,,,,unmatched,1257,1051,5,PA:1040;FL:5;DC:4;NC:1;SC:1,high
549300RIR04Y64SF4306,,,,unmatched,891,766,5,PA:759;FL:5;DC:1;NC:1,high
54930089Y8VTOF8RPD25,,,,unmatched,898,679,5,NJ:538;PA:132;FL:5;NC:2;SC:2,high
549300R0L43GUZ8EW811,,,,unmatched,471,377,5,TN:364;FL:5;GA:5;NC:2;PA:1,high
549300SQRR7T3EUSDD87,,,,unmatched,406,221,5,TX:171;GA:28;TN:7;FL:5;SC:3;NC:3;CA:3;PA:1,high
5493004F7BXDIUFVPV87,,,,unmatched,2530,1576,4,CA:1531;TX:20;NC:11;FL:4;NJ:2;GA:2;PA:2;TN:2,high
5493006P5IHSK77SZ855,,,,unmatched,1407,924,4,TX:668;TN:193;SC:31;GA:21;PA:6;FL:4;NC:1,high
549300OTLWFQPOOSC346,,,,unmatched,649,513,4,MA:496;NY:5;NJ:5;FL:4;PA:3,high
549300KRHOMDHAKS8L29,,,,unmatched,1081,469,4,NC:292;SC:153;NJ:12;GA:6;FL:4;PA:2,high
549300N6U5XCH70TOK35,,,,unmatched,610,458,4,NJ:424;NY:15;PA:8;NC:5;FL:4;TN:1;MA:1,high
6UHRKD73G36IZYN3FC43,,,,unmatched,379,316,4,PA:231;NY:63;NJ:11;CA:4;FL:4;SC:2;NC:1,high
549300WU17K1CLH8VI32,,,,unmatched,377,274,4,NY:251;PA:18;FL:4;MA:1,high
549300DPRWSBUY619V27,,,,unmatched,2057,1342,3,TN:773;TX:559;GA:4;FL:3;NC:1;SC:1;PA:1,high
5493005CFFMKTUKLO381,,,,unmatched,1538,1195,3,PA:1188;NJ:3;FL:3;SC:1,high
549300PJX0ZHPQ614C72,,,,unmatched,1505,1019,3,PA:915;NJ:84;NY:16;FL:3;DC:1,high
54930060KLIQD8MMSB55,,,,unmatched,1222,888,3,PA:880;FL:3;NJ:2;NY:1;DC:1;SC:1,high
254900PQLW7K91KOVU18,,,,unmatched,789,472,3,PA:431;NJ:37;FL:3;NY:1,high
549300GMP8EYQD4U6Z40,,,,unmatched,465,384,3,PA:350;NJ:30;FL:3;NY:1,high
549300D3LYUX1NJVC329,,,,unmatched,574,369,3,CA:356;TN:5;FL:3;TX:3;NJ:1;PA:1,high
549300KST6N97GYH0O45,,,,unmatched,453,328,3,TX:322;FL:3;PA:1;CA:1;TN:1,high
549300S70UD2GFALPM46,,,,unmatched,392,303,3,NJ:275;PA:16;NY:8;FL:3;SC:1,high
54930089UXPZ6O3RHG71,,,,unmatched,396,278,3,PA:275;FL:3,high
549300W20M87S246SZ26,,,,unmatched,335,262,3,PA:234;NJ:15;NC:4;SC:3;FL:3;TX:1;GA:1;TN:1,high
549300IRXW9RSZM2B951,,,,unmatched,366,253,3,TN:173;MA:29;NY:22;TX:10;CA:7;NC:4;FL:3;DC:2,high
984500B659A36CF0D469,,,,unmatched,314,246,3,NJ:208;NY:31;PA:3;FL:3;TX:1,high
549300KPHGEE40YQXO21,,,,unmatched,459,244,3,CA:148;TX:52;NJ:11;TN:10;NY:7;GA:5;FL:3;PA:3,high
5493009BOQDC6PCFR785,,,,unmatched,3858,2489,2,NY:1922;PA:480;MA:85;FL:2,high
549300LG8MECYD8F2A55,,,,unmatched,1268,1019,2,TX:1015;FL:2;PA:1;TN:1,high
254900SK7KTN4QNPHP32,,,,unmatched,1162,886,2,PA:781;NY:94;NJ:9;FL:2,high
549300GZN0GWYE1KDB94,,,,unmatched,861,699,2,PA:617;NJ:68;NY:11;FL:2;GA:1,high
549300RP3DLR09NF6157,,,,unmatched,676,517,2,TN:501;SC:5;GA:5;FL:2;TX:2;NC:1;PA:1,high
549300HVFLWKU7133506,,,,unmatched,635,329,2,CA:301;TX:19;GA:3;PA:2;FL:2;NC:1;TN:1,high
5493009HFRW3TN5NRR78,,,,unmatched,460,325,2,PA:323;FL:2,high
254900FMBXF85WQYV433,,,,unmatched,349,263,2,NY:223;NJ:12;CA:11;DC:5;MA:4;PA:2;NC:2;FL:2,high
549300DX0B304LAKUN93,,,,unmatched,299,233,2,PA:228;TN:3;FL:2,high
549300SI3EZ7U02L5E39,,,,unmatched,313,211,2,NJ:135;NC:58;PA:6;GA:3;CA:2;TN:2;SC:2;FL:2,high
549300GMXZWXNOS1US34,,,,unmatched,333,206,2,NJ:195;PA:4;FL:2;GA:2;NY:2;SC:1,high
5493005RDTT7HVODH436,,,,unmatched,6564,4498,1,NY:3851;PA:591;MA:54;FL:1;NJ:1,high
8WH0EE09O9V05QJZ3V89,,,,unmatched,6462,3181,1,CA:1647;TX:1522;NY:7;PA:2;FL:1;GA:1;SC:1,high
549300Q9TCZDLU48CG18,,,,unmatched,1478,984,1,PA:943;NJ:40;FL:1,high
549300T560RY8NY4EY89,,,,unmatched,1340,942,1,PA:941;FL:1,high
549300WMQ4WI6QXK7803,,,,unmatched,1796,847,1,NC:752;SC:72;CA:14;GA:4;TN:2;PA:1;FL:1;TX:1,high
549300PBL633P0UGLP11,,,,unmatched,1072,816,1,PA:813;NJ:2;FL:1,high
549300L3C3LKXG2XBS96,,,,unmatched,1023,786,1,PA:739;NJ:46;FL:1,high
549300DQW5P73YGBL063,,,,unmatched,830,753,1,PA:750;NJ:2;FL:1,high
549300A4SPX2JOQ71791,,,,unmatched,551,524,1,PA:493;NJ:26;SC:2;NC:2;FL:1,high
549300S5NLOTO329NX77,,,,unmatched,551,493,1,NY:409;NJ:56;MA:22;PA:5;FL:1,high
549300R4XILOL7HDRE77,,,,unmatched,469,453,1,PA:452;FL:1,high
5493001E3OD1D4Y8KX63,,,,unmatched,455,380,1,PA:356;NJ:20;NY:1;SC:1;FL:1;NC:1,high
254900VXX8ZL7L9EX282,,,,unmatched,428,374,1,PA:357;NJ:16;FL:1,high
549300TFEH2N4OKL5136,,,,unmatched,430,325,1,PA:295;NY:28;NC:1;FL:1,high
549300YYJWBT2GH5DS80,,,,unmatched,483,294,1,NJ:286;PA:7;FL:1,high
5493003PL2K1NXVSU388,,,,unmatched,286,286,1,PA:283;FL:1;TX:1;GA:1,high
549300KWXO8FUM7L0E14,,,,unmatched,343,271,1,MA:269;FL:1;PA:1,high
549300J0CKZA0PR2DX58,,,,unmatched,288,208,1,PA:197;NJ:5;DC:3;SC:2;FL:1,high
549300YNUT7D0FWKU636,,,,unmatched,309,206,1,PA:200;SC:2;TX:1;NC:1;TN:1;FL:1,high
549300RMEQJVNY2YH756,,,,unmatched,202,200,1,PA:179;NJ:20;FL:1,high
549300PT6CCDYU4VHM41,,,,unmatched,8308,5896,0,PA:5896,high
54930085BPQMVH9JFX69,,,,unmatched,6657,3670,0,NY:3660;PA:10,high
549300157R33LDICP344,,,,unmatched,2886,2352,0,PA:1292;NC:894;SC:166,high
549300TDVGWRELEO5F50,,,,unmatched,3883,2068,0,NY:1022;NJ:825;PA:221,high
254900Q6YS0NMCYAH669,,,,unmatched,2087,1555,0,NY:1209;PA:342;NJ:4,high
2549006T9J2DMLJVRS64,,,,unmatched,3063,1170,0,NY:867;NJ:281;PA:22,high
254900641GGR26VXNC67,,,,unmatched,1493,1069,0,NY:1061;PA:7;NJ:1,high
549300C0SKCK5G4RX330,,,,unmatched,1083,938,0,PA:938,high
5493005LKFCLR81TSN28,,,,unmatched,1557,867,0,NJ:850;PA:17,high
25490053H6JWQDX4RM47,,,,unmatched,1291,849,0,PA:846;NJ:3,high
549300YHEI1EIYO6OO67,,,,unmatched,938,803,0,PA:803,high
549300IL0IHBRVBZKO13,,,,unmatched,941,776,0,PA:776,high
549300DLBRGR2O0VNZ96,,,,unmatched,847,703,0,CA:696;SC:3;MA:1;PA:1;GA:1;TX:1,high
549300JBMMNIOX7XU115,,,,unmatched,1075,700,0,PA:700,high
549300YL0FE99QLVY380,,,,unmatched,784,655,0,PA:655,high
5493008E3WZYM5146L29,,,,unmatched,855,610,0,PA:606;NJ:2;NC:1;SC:1,high
549300458LCI17J5BY03,,,,unmatched,684,597,0,PA:588;NY:9,high
549300IYKILIU506KA05,,,,unmatched,825,573,0,MA:571;NJ:1;PA:1,high
549300XZGHPTWOJPDI31,,,,unmatched,939,549,0,PA:302;NY:247,high
5493007ZNQ6MSZ2J3966,,,,unmatched,942,528,0,PA:521;NJ:6;GA:1,high
54930080F7BZFCWNV450,,,,unmatched,611,528,0,PA:528,high
549300BN4MNW5KE16X83,,,,unmatched,862,480,0,NJ:292;NY:178;PA:10,high
549300IWSSP83SNIPE63,,,,unmatched,752,480,0,PA:480,high
549300YAGLRHLP0JP559,,,,unmatched,620,479,0,PA:477;NC:2,high
549300I316H4TE334G62,,,,unmatched,529,478,0,PA:478,high
549300H0B8QZSS10X971,,,,unmatched,712,477,0,NY:343;PA:134,high
5493006MFBT1AI7V3W25,,,,unmatched,577,467,0,NY:458;PA:9,high
549300FL5GANFX0HMU45,,,,unmatched,660,415,0,PA:415,high
549300OVA1LT74LITG21,,,,unmatched,510,396,0,PA:396,high
549300JNYMHRVCGKK706,,,,unmatched,548,379,0,PA:337;NJ:42,high
5493002P6EVQ94HFYF14,,,,unmatched,816,362,0,NJ:358;PA:4,high
5493001FKX0BM8GN6P73,,,,unmatched,497,356,0,NY:126;NJ:79;CA:74;PA:50;GA:17;TX:10,high
549300H05YH2B8D1FY15,,,,unmatched,443,350,0,PA:350,high
549300IYR2K45YQJGV33,,,,unmatched,406,348,0,PA:346;NY:2,high
549300GJHCU3PV11PY25,,,,unmatched,420,337,0,PA:334;NJ:2;NC:1,high
549300ESNLIWVN3TK065,,,,unmatched,522,332,0,CA:331;PA:1,high
549300WETW159N5QFR97,,,,unmatched,387,313,0,PA:313,high
