lei,institution_name,nmls_id,our_lender_slug,match_status,total_applications,total_originations,fl_originations,states_with_originations,priority_match
549300BB4LSE4JRRGV15,,,,unmatched,12,9,1,CA:3;GA:1;SC:1;TX:1;NC:1;TN:1;FL:1,low
549300UM6HPORF7X4415,,,,unmatched,12,9,1,GA:2;SC:2;TN:2;PA:1;FL:1;NC:1,low
5493003DVQUF5HAI1O03,,,,unmatched,27,7,1,GA:2;FL:1;NC:1;TX:1;CA:1;PA:1,low
549300WOJH0MSG0OIM41,,,,unmatched,8,7,1,GA:6;FL:1,low
549300CM7HYHZ1MEJ624,,,,unmatched,6,6,1,CA:2;NC:1;GA:1;NY:1;FL:1,low
549300ELXS6PBT8OEE44,,,,unmatched,12,6,1,TX:3;GA:1;FL:1;CA:1,low
549300EW4BA2XQFITZ61,,,,unmatched,6,6,1,GA:5;FL:1,low
549300ZUA8339ZH6W934,,,,unmatched,7,6,1,TN:2;GA:2;FL:1;NC:1,low
5493005GHHD2LL3US857,,,,unmatched,6,5,1,TN:3;FL:1;GA:1,low
549300FUMS21JPQM1N03,,,,unmatched,8,5,1,TN:2;FL:1;GA:1;NJ:1,low
25490099UNYWX2PZ4J91,,,,unmatched,4,4,1,NC:2;GA:1;FL:1,low
549300HZMPZC336WP721,,,,unmatched,3,3,1,GA:1;FL:1;TN:1,low
549300SU3TF26I8KB315,,,,unmatched,7,3,1,GA:2;FL:1,low
549300V7I9AZRM78QT92,,,,unmatched,3,3,1,FL:1;GA:1;SC:1,low
254900VHR12KN8C3F913,,,,unmatched,3,2,1,FL:1;GA:1,low
5493008YZRSEXRIR3I97,,,,unmatched,2,2,1,GA:1;FL:1,low
549300G5ZQEXZC4Y5G44,,,,unmatched,122,48,0,CA:42;TX:3;GA:2;TN:1,low
549300VB36IN88XCBR50,,,,unmatched,210,48,0,GA:48,low
549300TTY10Z37TUIF76,,,,unmatched,67,47,0,GA:46;NC:1,low
54930020YFOV56MQ7B70,,,,unmatched,93,46,0,GA:46,low
549300JSUQDCL7JTGH46,,,,unmatched,46,44,0,GA:43;SC:1,low
549300VUVWGNUHYOLA93,,,,unmatched,89,43,0,GA:35;NC:3;TX:2;TN:1;SC:1;CA:1,low
54930047YAX7UHRKN043,,,,unmatched,74,42,0,TX:41;GA:1,low
549300SP39BCL43JUN40,,,,unmatched,51,42,0,TN:37;GA:5,low
254900STQNOPFZCGOO46,,,,unmatched,43,41,0,GA:41,low
549300TWLXP5O4IHG211,,,,unmatched,92,40,0,TN:38;NC:1;GA:1,low
254900EL4XB15QW2WI69,,,,unmatched,44,39,0,GA:38;SC:1,low
549300CG5TM73650DH84,,,,unmatched,51,39,0,CA:36;GA:2;NC:1,low
549300N2BFCK87IZW394,,,,unmatched,34,34,0,GA:34,low
549300DV4OQK0LOKRQ05,,,,unmatched,36,33,0,GA:33,low
254900G9IPJDT4OZYN57,,,,unmatched,31,27,0,GA:27,low
54930070QGIMJWTCDT08,,,,unmatched,27,27,0,TX:26;GA:1,low
549300V4IWDO6EFUKC70,,,,unmatched,30,27,0,TN:16;GA:11,low
2549002AEOG52GLE5B68,,,,unmatched,43,25,0,GA:25,low
5493007KLU19FK8PG279,,,,unmatched,45,24,0,DC:10;NC:10;GA:2;PA:2,low
549300LFHSPQF8FQR548,,,,unmatched,36,22,0,NY:12;NJ:4;PA:2;SC:2;GA:1;CA:1,low
549300MQKEHKJXUWM405,,,,unmatched,31,21,0,SC:11;GA:10,low
549300A1ILQC3X3Z1716,,,,unmatched,35,20,0,TN:14;GA:6,low
549300CJDUFKEK0WMB04,,,,unmatched,19,19,0,NY:11;NJ:6;GA:1;PA:1,low
549300L6BONVKN6UXC26,,,,unmatched,34,19,0,SC:11;NJ:4;GA:2;PA:2,low
549300OSY236S7MBKO83,,,,unmatched,19,18,0,TX:6;NC:4;TN:4;SC:2;GA:1;PA:1,low
NJ1Z0LLF4RLDWG2WCN80,,,,unmatched,17,17,0,CA:6;PA:3;GA:2;SC:2;TN:2;TX:1;NJ:1,low
5493009LKZIV63KY6458,,,,unmatched,28,15,0,NC:6;GA:5;TN:3;PA:1,low
549300G8SAGXEDF5FK39,,,,unmatched,24,14,0,TX:12;SC:1;GA:1,low
254900HHWJCW5OPA1I45,,,,unmatched,9,9,0,GA:9,low
549300DNP4W96HB6LV07,,,,unmatched,9,9,0,TX:6;SC:2;GA:1,low
RO7SIV4IZNEGU4EXXS92,,,,unmatched,12,8,0,GA:7;NC:1,low
549300OHIEQGELZVJP60,,,,unmatched,7,7,0,TN:5;GA:1;NC:1,low
549300YAYQAARPBTRA72,,,,unmatched,16,7,0,CA:4;GA:1;TX:1;TN:1,low
254900S1MZBA1L5LZF88,,,,unmatched,6,6,0,NY:5;GA:1,low
5493006R3KP9HJOA7613,,,,unmatched,9,6,0,DC:3;GA:2;NC:1,low
549300SXT4VBB68QCC26,,,,unmatched,8,6,0,GA:2;NC:2;TX:1;TN:1,low
549300D3IKJ7KU3SH574,,,,unmatched,6,5,0,TX:4;GA:1,low
549300HNMUG8WS7JLL28,,,,unmatched,5,5,0,TN:3;GA:1;SC:1,low
549300W8Q4KZC8LMAV19,,,,unmatched,5,5,0,TN:4;GA:1,low
2549006L3U88MNTL7K26,,,,unmatched,5,4,0,TN:2;GA:1;PA:1,low
2549004IXUWDS2CYU578,,,,unmatched,3,3,0,TN:2;GA:1,low
2549006HZDO3SULWNR95,,,,unmatched,3,3,0,GA:2;CA:1,low
54930035WLX14VQW9V81,,,,unmatched,3,3,0,GA:1;TX:1;PA:1,low
5493008ETVHBTJEF0O91,,,,unmatched,3,3,0,TX:1;TN:1;GA:1,low
549300IQ5NY7CSJLZW53,,,,unmatched,5,3,0,CA:1;GA:1;NC:1,low
549300KI5WZF5PXKAF12,,,,unmatched,3,3,0,GA:3,low
549300M5D5Q2KMDSMP10,,,,unmatched,4,3,0,CA:2;GA:1,low
549300V36YE6JCCEJB76,,,,unmatched,21,3,0,TN:2;GA:1,low
549300QYV7W4MRNEFK89,,,,unmatched,4,2,0,NC:1;GA:1,low
549300YT2WUQF1W74119,,,,unmatched,2,2,0,GA:1;CA:1,low
2549003ZYZM7FHPZV590,,,,unmatched,3,1,0,GA:1,low
2549006AC9Y4MDVXIL37,,,,unmatched,2,1,0,GA:1,low
254900N59TICVY7K7T48,,,,unmatched,1,1,0,GA:1,low
254900PJ63T7KFSHAV90,,,,unmatched,1,1,0,GA:1,low
54930017IQ4KPG7QW263,,,,unmatched,1,1,0,GA:1,low
5493009JZ6NIQL6RQT28,,,,unmatched,1,1,0,GA:1,low
549300BDHZAV4ZQHQV19,,,,unmatched,2,1,0,GA:1,low
549300IY6RZNCBF0QZ14,,,,unmatched,1,1,0,GA:1,low
549300JOYC0RUSF9DL04,,,,unmatched,1,1,0,GA:1,low
549300KPBBGW1ZTEPR29,,,,unmatched,1,1,0,GA:1,low
549300OHXNUMVE33Q475,,,,unmatched,1,1,0,GA:1,low
549300QWYPPH283K6R36,,,,unmatched,1,1,0,GA:1,low
